Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
IFX,Infineon Technologies AG,Information Technology,Germany,XTRA,32499.78,23.91,-40.86,-40.46,-30.09,57.96,37.22,412.86,16.41,6.53,17.74,28.40,31.86,33.63,33.81,33.64,37.84,43.70,0.13,1.13,29.10,17.37,13.33,11.31,14.37,10.71,108.69,16.41,13.25,17.94,17.15,8.51,52.53,18.44,14.02,12.92,14.61,9.97,217.66,15.92,2.83,9.46,11.81,0.44,,,,,,,113.42,-37.69,-18.70,-4.90,-5.03,-1.25
MUV2,Mnchener Rckversicherungs-Gesellschaft Aktiengesellschaft in Mnchen,Financials,Germany,XTRA,32614.21,223.30,-10.18,-10.17,0.20,15.33,57.97,213.17,4.86,9.57,12.08,234.65,243.72,244.63,243.64,242.54,27.27,31.27,,4.93,8.11,5.26,7.22,2.75,2.46,1.31,73.32,1.07,-1.56,-2.29,-1.71,4.19,15.58,1.43,3.41,1.35,1.33,2.01,142.20,3.77,8.28,2.60,-1.02,15.37,,,,,,,2.10,0.20,5.64,-0.88,0.37,3.75
BAS,BASF SE,Materials,Germany,XTRA,39116.27,41.58,-27.83,-27.46,-33.28,-22.06,-34.31,17.80,-7.95,-8.05,1.65,52.80,56.35,58.07,59.74,61.03,30.00,37.12,2.32,8.18,32.88,15.11,9.28,6.43,0.80,0.67,140.83,42.78,8.67,5.51,1.19,-1.21,32.11,10.52,4.56,1.61,0.95,0.09,-621.04,-19.01,5.47,6.37,0.99,-1.13,,,,,,,32.60,0.59,13.84,10.40,9.30,8.37
DPW,Deutsche Post AG,Industrials,Germany,XTRA,45589.85,35.89,-33.45,-33.12,-35.71,37.72,29.67,259.25,11.22,5.33,13.63,41.36,45.55,47.93,50.07,50.85,30.42,37.08,2.61,5.02,22.45,13.67,9.98,7.29,5.34,4.43,62.83,64.16,40.07,20.52,15.98,17.57,28.89,21.66,15.85,14.84,12.11,10.09,69.62,38.80,34.54,13.87,13.59,15.82,,,,,,,217.52,78.47,56.87,38.93,15.57,20.55
HLAG,Hapag-Lloyd Aktiengesellschaft,Industrials,Germany,XTRA,46399.54,252.80,-1.01,2.47,40.98,638.45,1019.22,,94.38,62.01,,322.66,297.80,273.24,258.09,243.49,62.02,66.75,,13.84,74.39,32.91,24.23,23.56,18.45,13.82,577.17,250.92,181.89,136.41,67.17,76.06,278.12,124.34,100.54,66.55,64.69,36.93,879.14,400.68,527.09,148.07,47.23,77.76,,,,,,,243.96,98.99,64.96,44.80,36.47,20.72
BMW3,Bayerische Motoren Werke Aktiengesellschaft,Consumer Discretionary,Germany,XTRA,51149.09,69.35,2.56,2.56,-2.11,51.13,25.93,194.45,14.72,4.71,11.39,71.20,72.74,72.54,72.09,72.49,33.39,39.34,,8.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMW,Bayerische Motoren Werke Aktiengesellschaft,Consumer Discretionary,Germany,XTRA,51149.09,74.52,-9.40,-10.12,-12.15,33.07,15.18,99.45,9.96,2.86,7.14,80.17,84.06,84.85,84.27,84.99,31.23,35.94,-0.22,7.78,12.37,3.32,4.72,3.39,4.75,4.92,176.64,23.72,15.45,7.71,5.92,5.40,68.00,10.92,6.66,3.50,3.83,4.07,228.00,58.72,21.09,12.53,11.45,9.76,,,,,,,26.44,13.57,9.86,9.52,10.39,10.91
SHL,Siemens Healthineers AG,Health Care,Germany,XTRA,55468.19,47.36,-26.94,-27.25,-7.31,34.35,,,10.31,,,53.68,56.66,57.29,57.29,55.83,29.28,34.53,0.36,1.79,24.46,11.34,10.25,5.85,,,31.53,5.53,9.25,3.85,,,24.59,9.52,8.33,4.92,,,22.40,4.98,10.93,5.67,,,,,,,,,-707.36,386.65,105.02,4.59,,
BAYN,Bayer Aktiengesellschaft,Health Care,Germany,XTRA,59113.70,57.62,26.62,26.76,15.27,6.11,-40.08,39.18,1.99,-9.73,3.36,60.41,56.54,54.45,53.24,53.23,26.46,31.03,-0.03,3.47,6.48,0.61,6.26,4.76,0.92,1.90,1.19,1.22,18.88,1.75,3.93,4.58,5.31,-0.16,4.53,2.76,3.32,3.84,-109.53,-50.56,-16.13,-26.08,-16.13,-8.65,,,,,,,7.71,16.84,6.63,92.25,16.18,49.07
DAI,Mercedes-Benz Group AG,Consumer Discretionary,Germany,SWX,64351.12,95.00,5.71,5.71,22.32,94.65,69.77,,24.81,11.16,,95.00,94.98,92.67,90.56,89.15,9.90,8.10,-0.04,5.40,9.95,-11.96,-7.17,-2.67,0.44,2.31,146.86,144.27,16.90,3.59,6.99,6.40,56.81,6.41,-1.79,-1.06,1.01,1.74,534.30,211.10,46.96,21.96,18.62,15.04,,,,,,,28.57,12.04,4.52,4.43,7.51,6.15
MBG,Mercedes-Benz Group AG,Consumer Discretionary,Germany,XTRA,64351.12,57.60,-7.92,-8.78,-2.58,58.47,35.92,205.80,16.54,6.32,11.82,64.71,67.80,71.47,71.69,72.43,32.72,37.99,-0.04,32.99,9.95,-11.96,-7.17,-2.67,0.44,2.31,146.86,144.27,16.90,3.59,6.99,6.40,56.81,6.41,-1.79,-1.06,1.01,1.74,534.30,211.10,46.96,21.96,18.62,15.04,,,,,,,28.57,12.04,4.52,4.43,7.51,6.15
MRK,MERCK Kommanditgesellschaft auf Aktien,Health Care,Germany,XTRA,73007.81,160.80,-28.41,-29.01,1.12,80.67,61.56,362.98,21.73,10.06,16.55,175.29,186.73,190.31,189.90,183.30,30.93,35.56,,1.15,12.28,10.40,9.89,5.55,8.17,6.72,41.75,30.58,30.07,12.12,13.15,12.04,14.97,10.08,9.20,4.71,6.61,5.79,53.75,52.13,-3.26,13.40,14.87,17.55,,,,,,,-50.83,-37.88,-4.81,-21.51,35.90,9.77
ALV,Allianz SE,Financials,Germany,XTRA,77667.25,183.72,-6.81,-7.01,-9.07,1.44,35.28,269.09,0.48,6.22,13.94,204.61,207.51,205.40,204.57,206.43,24.56,28.05,,5.88,-2.60,0.91,4.01,1.53,2.21,2.39,-58.05,-23.60,-13.26,-8.03,-1.88,0.54,-18.21,-0.13,2.11,1.78,4.28,4.05,-2.89,-8.61,-3.96,-1.03,0.87,10.01,,,,,,,-6.13,1.69,8.85,2.80,3.83,6.83
SIE,Siemens Aktiengesellschaft,Industrials,Germany,XTRA,84373.58,101.40,-31.70,-31.29,-22.52,17.55,9.35,144.02,5.52,1.80,9.32,121.07,129.64,133.33,134.38,134.74,33.69,40.17,1.17,3.94,12.69,3.18,-9.15,-4.80,-1.90,-1.51,46.42,2.57,2.80,-2.10,0.71,-1.54,14.33,2.52,-2.93,-0.92,1.59,0.37,52.88,9.12,1.99,2.48,1.97,0.74,,,,,,,-66.86,-32.87,-19.29,9.76,-11.44,-10.68
VOW3,Volkswagen AG,Consumer Discretionary,Germany,XTRA,85423.55,134.46,-20.12,-19.99,-32.84,1.53,19.65,38.67,0.50,3.65,3.32,154.78,163.43,169.97,176.62,183.76,36.47,41.25,-1.85,9.24,12.26,-0.48,1.99,2.86,3.07,4.62,69.31,2.21,3.90,5.95,7.62,6.06,20.99,-1.87,0.10,2.38,3.74,5.09,73.47,5.25,8.22,23.43,4.93,-0.02,,,,,,,13.00,9.61,8.34,17.28,12.08,6.56
VOW,Volkswagen AG,Consumer Discretionary,Germany,XTRA,85423.55,183.25,-26.29,-26.63,-31.62,32.48,55.39,93.23,9.80,9.21,6.80,210.84,228.47,240.33,249.40,254.65,41.88,46.66,,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTE,Deutsche Telekom AG,Communication Services,Germany,XTRA,98826.15,19.03,21.19,21.80,9.76,40.01,46.98,233.07,11.84,8.00,12.77,17.50,17.06,16.99,17.20,17.21,22.87,24.77,,3.36,7.60,16.02,12.65,8.22,8.13,6.65,2.21,15.39,12.21,11.23,13.19,8.83,6.58,21.02,21.58,13.78,13.19,5.98,0.43,3.92,24.46,9.32,5.22,22.74,,,,,,,10.03,60.36,40.76,25.14,20.14,20.67
SAP,SAP SE,Information Technology,Germany,XTRA,110220.00,90.17,-25.82,-25.02,-22.62,-20.86,8.12,128.51,-7.48,1.57,8.61,96.98,104.28,108.86,111.91,112.69,24.57,26.85,0.77,2.72,1.84,0.52,4.06,4.76,6.81,6.94,-24.23,-2.20,-2.17,0.75,1.69,2.58,2.09,2.37,5.27,5.38,6.94,7.37,2.16,25.80,8.78,7.61,6.97,4.35,,,,,,,-336.43,14.35,26.65,39.41,-6.56,6.81
UNVB,Unilever PLC,Consumer Staples,United Kingdom,XTRA,116019.90,43.60,-6.03,-6.04,-8.55,,,97.50,,,6.31,42.61,43.83,44.40,45.14,45.90,23.70,29.81,2.96,3.93,3.39,0.45,0.95,-0.10,1.14,1.22,2.98,-1.42,1.09,4.57,2.91,4.30,0.66,-1.53,-0.14,-0.27,1.46,1.81,8.39,3.70,-13.57,3.13,2.27,3.92,,,,,,,9.19,9.75,5.89,14.16,14.12,10.92
LIN,Linde plc,Materials,United Kingdom,XTRA,145755.00,275.95,-9.13,-8.27,14.70,63.92,,,17.86,,,283.73,285.71,282.62,277.92,272.14,24.96,30.16,3.72,1.44,13.03,4.44,27.56,23.93,14.04,10.59,33.97,27.80,35.42,18.86,10.61,8.41,11.72,6.95,31.58,23.14,13.95,10.70,52.98,29.40,-4.41,20.60,12.34,8.63,,,,,,,8.97,-26.52,-27.83,19.32,7.72,0.80
LINU,Linde plc,Materials,United Kingdom,ETLX,145755.00,276.10,-8.82,-8.29,14.89,,,,,,,283.85,285.80,282.70,277.98,272.22,23.86,28.57,3.72,1.44,13.03,4.44,27.56,23.93,14.04,10.59,33.97,27.80,35.42,18.86,10.61,8.41,11.72,6.95,31.58,23.14,13.95,10.70,52.98,29.40,-4.41,20.60,12.34,8.63,,,,,,,8.97,-26.52,-27.83,19.32,7.72,0.80
LIN,Linde plc,Materials,United Kingdom,DB,145755.00,277.25,-8.11,-8.31,14.98,64.76,156.22,302.39,18.06,20.68,14.93,283.87,285.93,282.83,278.11,272.36,25.12,29.71,3.72,1.44,13.03,4.44,27.56,23.93,14.04,10.59,33.97,27.80,35.42,18.86,10.61,8.41,11.72,6.95,31.58,23.14,13.95,10.70,52.98,29.40,-4.41,20.60,12.34,8.63,,,,,,,8.97,-26.52,-27.83,19.32,7.72,0.80
RLI,Reliance Industries Limited,Energy,India,DB,207773.44,61.00,8.93,7.77,28.69,93.55,234.67,523.71,24.55,27.29,20.07,61.07,59.69,59.58,57.71,55.93,35.24,39.96,-2.52,,49.91,8.23,7.14,16.22,9.31,6.92,50.76,9.47,7.71,18.17,17.47,13.36,30.62,9.41,9.36,19.31,15.99,16.58,23.56,24.20,15.32,15.21,14.47,11.90,,,,,,,-1.35,34.57,27.93,27.71,27.31,16.90
IGY,innogy SE,Utilities,Germany,WBAG,,43.66,-1.76,0.00,0.00,4.68,,,5.03,,,43.53,43.87,44.05,43.73,43.26,,,,,0.75,-9.60,-6.78,-4.97,,,31.99,21.74,8.42,7.42,,,-5.05,-10.46,-7.42,-3.28,,,-159.11,-29.56,-36.58,-23.43,,,,,,,,,-118.85,-51.42,-46.43,-42.38,,
HAB,Horizons Active Corporate Bond ETF,Financials,Canada,TSX,,9.58,-11.76,-11.14,-11.02,-4.75,2.72,25.03,-1.61,0.54,2.26,10.04,10.31,10.48,10.62,10.69,6.63,8.02,,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPR,Axel Springer SE,Communication Services,Germany,DB,,55.20,-10.15,,2.14,-9.07,14.77,117.14,-11.50,5.09,10.48,62.19,62.61,62.58,60.48,58.68,,,,,-2.16,0.92,-1.84,0.48,1.85,1.74,-43.91,-16.66,-9.81,-4.96,-5.21,2.77,-12.08,-2.95,0.50,3.91,3.99,3.37,-44.97,-46.31,-38.46,-34.07,-11.71,-10.54,,,,,,,28.39,9.80,0.00,11.18,19.23,20.17
ZO1,zooplus SE,Consumer Discretionary,Germany,HMSE,,391.00,,,,,,,,,,412.64,,,,,40.53,40.53,,,15.91,16.99,15.88,17.18,20.42,23.40,-129.92,9.48,147.07,-7.86,4.42,4.81,13.35,18.27,17.13,18.28,19.67,20.29,-183.73,14.61,96.02,6.82,17.21,10.23,,,,,,,-8.29,10.30,3.27,1.61,4.70,11.83
SPRA,Axel Springer SE,Communication Services,Germany,XTRA,,62.50,,,0.00,,,,,,,,,,,,,,,,-2.16,0.92,-1.84,0.48,1.85,1.74,-43.91,-16.66,-9.81,-4.96,-5.21,2.77,-12.08,-2.95,0.50,3.91,3.99,3.37,-44.97,-46.31,-38.46,-34.07,-11.71,-10.54,,,,,,,28.39,9.80,0.00,11.18,19.23,20.17
