Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
300575,Jiangsu Flag Chemical Industry Co. Ltd.,Materials,China,SZSE,764.02,16.65,12.47,10.89,22.16,55.12,20.55,,15.74,3.80,,16.63,16.13,15.71,15.50,15.82,52.18,58.03,,1.80,17.78,18.22,9.95,19.54,16.38,18.50,6.66,14.02,-0.99,22.01,13.71,15.65,10.82,13.41,5.92,20.69,14.47,17.88,8.88,19.43,0.71,22.59,15.09,17.38,,,,,,,14.76,13.35,11.42,13.10,23.27,23.64
300576,Shenzhen RongDa Photosensitive Science & Technology Co. Ltd.,Materials,China,SZSE,786.91,24.91,-23.23,-18.07,-28.29,103.34,96.81,,26.66,14.48,,26.62,28.20,30.09,32.12,31.90,58.25,58.37,-0.26,0.18,44.45,31.40,22.92,20.17,16.18,14.94,-26.21,-0.79,1.89,2.49,6.07,5.37,32.33,22.45,20.43,14.74,13.51,12.31,-29.61,2.82,-1.72,3.21,7.31,6.32,,,,,,,24.30,-0.36,1.78,4.22,14.02,13.49
300577,Anhui Korrun Co. Ltd.,Consumer Discretionary,China,SZSE,531.25,14.97,-34.11,-30.17,-24.99,-57.56,-43.81,,-24.83,-10.88,,15.75,17.60,18.62,18.56,19.18,53.84,59.41,-18.86,0.67,17.76,-7.84,3.78,24.16,27.54,,2.74,-42.23,-22.91,2.43,9.36,,10.80,-9.96,4.35,22.15,26.44,,131.03,-10.73,1.21,16.48,23.11,,,,,,,,7.85,47.26,34.23,23.57,40.32,
300578,BizConf Telecom Co.Ltd.,Communication Services,China,SZSE,453.85,15.35,-48.23,-45.99,-42.42,-40.08,-18.22,,-15.68,-3.94,,18.23,21.33,22.23,23.16,23.85,58.82,48.46,-20.37,,-13.92,12.64,44.78,21.88,16.26,16.14,-70.47,-31.89,153.81,8.36,0.00,2.48,-31.73,1.69,39.40,18.42,15.04,16.67,-295.62,61.57,144.40,49.54,29.46,23.07,,,,,,,138.11,90.36,53.62,54.64,35.78,32.46
300579,BEIJING CERTIFICATE AUTHORITY Co.Ltd.,Information Technology,China,SZSE,909.46,22.76,-15.46,-18.05,-23.78,24.49,64.62,,7.57,10.47,,26.54,27.11,26.91,27.52,27.58,50.73,51.53,,0.44,19.62,13.70,15.40,18.16,18.66,20.27,13.94,3.68,8.64,12.51,12.95,13.10,14.41,10.02,13.95,17.36,17.80,18.30,12.68,8.52,10.30,14.11,14.75,16.07,,,,,,,12.42,11.88,11.63,11.64,25.32,21.62
300580,Wuxi Best Precision Machinery Co. Ltd.,Consumer Discretionary,China,SZSE,607.12,20.51,-19.01,-35.30,3.53,32.39,-5.27,,9.80,-1.08,,19.92,22.76,22.30,22.21,21.67,63.41,64.89,,0.88,13.53,14.82,12.38,14.07,13.23,12.14,1.92,6.10,5.72,9.22,13.01,11.01,8.50,7.95,7.13,9.36,11.24,10.81,11.37,8.27,7.40,10.96,14.58,12.75,,,,,,,7.34,13.73,11.91,23.36,21.90,19.29
300581,Xi'an ChenXi Aviation Technology Corp. Ltd.,Industrials,China,SZSE,1077.53,22.50,-10.29,-1.79,-40.60,163.33,101.09,,38.05,14.98,,22.13,23.31,25.15,27.46,26.64,60.92,60.68,,,-17.20,-3.09,8.81,1.94,2.71,8.75,-55.96,-29.24,-19.80,-18.75,-12.83,-3.01,-23.59,-5.59,7.48,-1.70,-0.05,6.49,-57.55,-25.85,-25.49,-12.61,-7.57,0.87,,,,,,,4.29,6.53,5.53,7.37,24.73,36.62
300582,Inventronics (Hangzhou) Inc.,Industrials,China,SZSE,622.58,14.18,-34.01,-29.34,-47.71,84.23,15.09,,22.57,2.78,,15.04,16.95,19.19,21.57,20.83,59.96,57.69,-0.08,0.56,34.48,18.49,13.63,16.73,17.77,24.65,16.93,34.86,40.41,23.01,16.52,20.17,17.96,12.85,13.55,15.21,15.82,21.81,12.56,30.93,37.32,22.16,15.65,19.77,,,,,,,17.00,19.12,16.77,11.19,28.83,25.33
300583,Shandong Sito Bio-technology Co. Ltd.,Health Care,China,SZSE,357.94,22.62,-8.29,-19.28,-0.72,-29.22,-54.07,,-10.87,-14.40,,23.08,23.54,23.20,23.20,22.94,42.63,46.48,0.22,0.07,31.70,11.59,4.55,16.18,12.69,,-175.21,-12.40,-23.88,-13.39,-15.46,,148.25,3.53,-2.36,5.25,0.23,,-120.14,-19.09,-34.03,-18.58,-19.53,,,,,,,,2.09,-3.55,-5.98,23.88,29.85,
300584,Nanjing Hicin Pharmaceutical Co. Ltd.,Health Care,China,SZSE,518.04,29.17,46.92,-13.22,46.70,7.61,26.42,,2.47,4.79,,45.06,39.21,33.56,30.48,28.64,95.75,117.96,,0.86,-18.12,-20.91,-6.69,15.54,16.58,,-55.16,-49.90,-32.95,-11.38,-4.95,,-11.91,-20.16,-8.58,19.94,21.74,,417.61,71.45,50.88,44.59,35.43,,,,,,,,40.92,14.43,14.03,26.86,24.88,
300585,NanJing AoLian AE&EA Co.Ltd,Consumer Discretionary,China,SZSE,452.03,17.85,26.96,0.90,37.52,35.23,2.94,,10.57,0.58,,15.09,15.19,14.69,14.43,14.09,69.50,83.04,-4.79,,8.28,10.39,8.92,6.71,9.85,,-1.57,50.51,-2.29,-9.21,-2.87,,-0.18,5.51,5.13,1.78,6.65,,9.06,27.41,-8.26,-7.59,1.11,,,,,,,,35.27,22.79,17.70,9.36,22.73,
300586,Malion New Materials Co. Ltd.,Materials,China,SZSE,1543.11,19.88,45.53,70.06,112.17,171.30,250.83,,39.43,28.50,,12.78,12.67,12.24,11.76,11.16,59.68,50.22,-4.70,,23.97,22.16,47.70,35.12,28.52,23.70,86.05,30.01,37.84,27.67,21.22,21.74,49.69,10.85,39.04,27.71,23.12,23.26,50.97,-16.20,-0.01,5.99,7.52,12.31,,,,,,,94.77,53.84,23.37,15.76,25.32,25.73
300587,Zhejiang Tiantie Industry Co. Ltd.,Materials,China,SZSE,2138.72,13.42,13.98,18.49,71.91,410.69,355.11,,72.12,35.36,,10.50,10.84,11.16,10.96,10.24,58.74,56.20,-6.13,0.59,38.69,31.54,51.73,42.63,29.38,25.03,48.95,44.74,66.28,38.14,32.27,22.82,46.36,31.69,47.37,33.56,27.47,21.92,54.21,54.46,57.11,33.80,30.42,22.87,,,,,,,81.85,73.14,52.45,23.43,32.44,33.69
300588,Xinjiang Sailing Information Technology Co. Ltd.,Information Technology,China,SZSE,265.15,9.26,-30.90,-37.81,-43.88,-22.26,-58.32,,-8.05,-16.04,,12.44,12.97,12.87,13.37,12.91,77.66,74.72,-16.53,,-46.27,-28.09,-39.33,-23.08,-9.33,,-32.48,53.10,113.34,15.44,18.41,,15.11,-31.08,-33.15,-18.29,-8.82,,-37.06,208.77,56.13,14.94,19.51,,,,,,,,81.50,7.75,6.24,9.33,18.16,
300589,Jianglong Shipbuilding Co. Ltd.,Industrials,China,SZSE,668.48,11.96,-14.01,-10.88,-25.33,54.73,32.27,,15.65,5.75,,11.21,12.07,12.57,13.33,13.64,48.67,45.43,-8.65,0.25,12.67,11.99,13.74,10.70,11.42,,38.66,-8.83,-8.37,-6.16,-0.39,,31.02,15.44,13.88,9.46,9.93,,18.12,9.98,9.77,2.25,5.02,,,,,,,,129.01,49.14,34.31,41.27,43.45,
300590,Queclink Wireless Solutions Co. Ltd.,Information Technology,China,SZSE,891.00,13.18,-30.93,-32.34,2.55,13.78,20.33,,4.39,3.75,,13.44,15.18,15.50,15.82,15.27,54.60,46.99,-5.83,1.14,94.79,20.94,24.58,27.79,24.48,,106.26,4.82,18.47,10.05,8.69,,67.23,6.59,15.12,14.91,15.23,,71.94,-2.09,7.68,10.30,10.63,,,,,,,,43.08,23.82,21.23,50.13,44.09,
300591,Guangdong Wanlima Industry Co. Ltd,Consumer Discretionary,China,SZSE,327.20,5.45,-31.53,-25.85,-26.45,-10.09,-57.91,,-3.48,-15.88,,6.05,6.41,6.39,6.54,6.63,51.40,44.79,-19.78,,-1.25,-29.13,-21.20,-10.83,-4.51,,0.87,51.54,22.77,16.76,14.01,,10.82,-63.03,-50.25,-30.24,-20.99,,-9.82,133.59,51.32,28.76,25.78,,,,,,,,-28.48,-18.08,-7.70,4.04,7.26,
300592,Hunan Huakai Cultural and Creative Co. Ltd.,Consumer Discretionary,China,SZSE,644.09,15.05,-19.60,-17.08,-41.67,40.65,-33.49,,12.03,-7.82,,15.49,16.60,17.32,18.80,19.64,48.37,48.19,-10.50,,1435.08,124.47,66.63,31.40,24.97,,-23.87,152.59,45.92,1.03,-1.06,,3780.34,145.83,85.90,41.52,27.39,,39.88,230.93,77.26,16.91,13.25,,,,,,,,220.38,64.93,40.44,34.17,26.93,
300593,Beijing Relpow Technology Co. Ltd,Industrials,China,SZSE,2182.91,39.61,2.17,0.38,20.99,524.45,404.82,,84.05,38.19,,34.61,35.19,35.86,35.85,33.77,56.06,49.92,-0.06,0.27,75.37,38.32,45.82,33.49,26.10,24.06,103.05,94.01,101.45,46.37,39.87,48.69,73.10,48.45,50.86,33.26,27.41,23.53,122.02,109.71,97.00,44.07,39.75,52.04,,,,,,,48.19,36.80,29.54,24.09,20.93,22.50
300594,Shandong Longertek Technology Co. Ltd.,Industrials,China,SZSE,228.92,17.01,-10.24,-9.47,-7.60,-56.08,,,-23.97,,,16.83,17.57,17.93,18.23,18.40,46.06,41.05,-1.00,,15.76,13.38,12.58,17.46,30.95,,-98.77,-88.65,-77.01,-53.86,0.17,,-18.89,-3.97,-0.52,8.34,24.72,,-93.65,-74.01,-58.33,-33.84,1.42,,,,,,,,4.62,7.29,39.82,43.84,48.70,
300595,Autek China Inc.,Health Care,China,SZSE,6780.43,51.20,-10.40,4.05,-48.79,205.37,562.94,,45.03,45.92,,41.42,44.83,50.77,57.81,64.04,60.08,63.18,-0.12,0.29,48.74,41.49,41.36,40.68,38.89,,44.42,44.60,41.20,37.20,36.78,,45.23,39.93,40.58,41.66,38.78,,28.02,34.45,36.89,37.22,36.21,,,,,,,,23.32,25.12,25.91,44.85,39.28,
300596,Rianlon Corporation,Materials,China,SZSE,1569.65,46.19,3.89,2.02,14.45,50.61,120.77,,14.61,17.14,,45.35,44.66,43.52,42.75,42.62,40.53,39.91,-0.03,0.66,38.74,31.95,32.29,33.63,32.20,29.39,39.28,30.98,29.25,37.42,36.63,34.50,33.85,25.11,25.41,32.46,33.43,31.92,42.53,26.17,29.32,35.75,37.42,35.70,,,,,,,21.79,19.36,29.05,31.70,28.44,26.76
300597,Jilin Jlu Communication Design Institute Co. Ltd,Information Technology,China,SZSE,280.60,7.90,-15.96,-15.69,-20.11,-45.58,-50.53,,-18.34,-13.12,,8.66,8.88,8.88,9.05,8.99,47.65,54.80,-0.25,0.32,4.34,1.07,6.16,3.97,3.83,3.84,20.51,-9.71,-5.70,-10.48,-7.60,-7.14,12.98,-2.54,1.53,-2.40,-2.35,-2.02,11.42,-10.21,-8.32,-9.26,-6.60,-5.42,,,,,,,2.70,2.98,3.45,15.23,15.71,20.01
300598,ArcherMind Technology (Nanjing) Co. Ltd.,Information Technology,China,SZSE,980.71,41.39,-35.29,-31.79,-44.06,146.72,137.80,,35.09,18.89,,45.53,51.51,56.98,59.92,60.71,71.15,63.32,-0.44,0.05,51.88,46.89,38.69,23.02,22.05,24.73,51.89,788.74,413.72,16.89,16.05,14.85,44.48,35.41,29.02,14.81,15.14,17.67,-49.14,-57.97,23.43,-9.95,-0.29,4.53,,,,,,,49.90,35.92,38.12,34.93,31.03,34.82
300599,Guangdong Xiongsu Technology Group Ltd.,Materials,China,SZSE,423.48,7.99,-22.02,-24.99,-28.44,-22.20,-47.38,,-8.02,-12.04,,9.02,9.51,9.91,10.26,10.43,37.36,41.87,-18.29,3.75,13.96,8.01,7.98,13.27,8.62,,-54.84,-37.77,-21.07,-2.31,-2.77,,-24.65,-16.26,-6.72,6.26,4.27,,-47.74,-31.08,-18.34,2.09,0.07,,,,,,,,35.22,22.37,18.85,32.34,27.00,
300600,Changshu Guorui Technology Co. Ltd.,Industrials,China,SZSE,383.63,8.81,-20.20,-12.16,-23.44,-12.17,-51.42,,-4.23,-13.43,,8.89,9.37,9.57,9.91,10.35,59.37,56.39,0.71,0.57,-42.78,-32.71,-23.35,-9.76,-2.77,4.83,-291.52,46.44,11.41,8.61,11.90,16.39,-124.59,-54.72,-43.08,-25.98,-13.82,-2.99,-493.15,76.38,35.27,21.39,21.85,24.07,,,,,,,-26.91,-12.86,-7.99,11.56,16.53,22.35
300601,Shenzhen Kangtai Biological Products Co. Ltd.,Health Care,China,SZSE,6652.95,40.12,-33.95,-30.30,-56.36,8.40,264.55,,2.72,29.49,,45.47,50.15,54.84,60.62,67.70,52.24,51.55,0.74,2.59,61.51,37.09,21.89,45.93,42.68,,90.84,46.02,39.59,71.89,57.47,,24.34,19.05,11.16,42.04,43.13,,86.01,48.29,42.60,71.08,69.71,,,,,,,,23.04,90.03,72.56,71.29,54.03,
300602,Shenzhen FRD Science & Technology Co. Ltd.,Industrials,China,SZSE,1103.54,14.68,-41.49,-38.55,-30.10,-17.51,52.84,,-6.21,8.84,,13.87,16.95,17.80,18.47,18.03,59.96,62.76,-0.24,0.07,4.39,8.13,32.13,29.40,26.02,,-159.89,-42.08,-14.15,-1.80,2.19,,-31.66,-22.55,4.48,12.58,13.29,,-85.59,-70.71,-43.00,-23.64,-13.63,,,,,,,,0.98,31.41,25.16,30.38,29.49,
300603,Leon Technology Co. Ltd.,Information Technology,China,SZSE,530.25,10.01,-5.83,-0.60,-5.74,-12.69,-21.34,,-4.42,-4.65,,11.93,11.39,10.70,10.62,10.40,71.99,86.33,-0.18,,-3.84,-16.32,13.11,21.68,21.40,,96.66,-9.85,46.87,36.48,39.11,,-10.63,-38.79,-1.22,17.73,15.59,,-40.09,111.74,136.51,72.83,64.97,,,,,,,,-19.49,-16.50,14.28,20.96,19.01,
300604,Hangzhou Changchuan Technology Co.Ltd,Information Technology,China,SZSE,3920.50,43.95,-23.57,-11.66,-0.34,384.14,739.58,,69.09,52.97,,39.18,43.46,44.07,44.35,40.54,64.14,49.08,-1.44,,88.00,94.66,91.22,64.85,52.64,,464.14,314.22,112.74,49.76,36.38,,93.84,94.26,85.28,59.46,48.13,,157.17,327.61,81.55,39.43,36.86,,,,,,,,75.54,41.93,44.16,45.12,55.20,
300605,Hengfeng Information Technology Co. Ltd.,Information Technology,China,SZSE,299.15,12.33,-10.18,-12.96,-4.20,1.54,-21.17,,0.51,-4.64,,14.06,14.40,14.38,14.12,13.72,62.77,66.73,0.24,0.41,21.95,3.96,5.27,13.14,11.35,,-18.41,-13.43,-3.80,2.33,4.35,,-1.69,-6.02,0.88,10.16,9.21,,-20.18,-11.99,-4.22,4.57,6.36,,,,,,,,6.94,-3.62,1.33,17.22,18.26,
300606,Dongguan Golden Sun Abrasives Co.Ltd,Materials,China,SZSE,243.71,11.75,-4.84,-6.23,-1.56,-0.27,-44.63,,-0.09,-11.14,,11.28,11.70,12.05,12.20,12.16,40.54,33.23,-0.23,2.98,7.74,1.95,5.73,15.21,9.98,10.18,-20.95,-4.88,4.01,9.34,11.24,9.05,-8.67,7.66,10.06,14.52,14.04,12.98,-5.30,5.25,7.99,10.92,12.79,12.80,,,,,,,23.70,3.59,6.32,22.64,22.98,24.57
300607,Guangdong Topstar Technology Co. Ltd.,Industrials,China,SZSE,796.23,12.62,-20.97,-22.38,-36.39,4.32,-32.34,,1.42,-7.51,,11.75,12.95,13.96,15.22,16.11,53.47,47.91,-13.48,0.20,19.50,40.82,40.07,50.04,47.81,,-85.86,-37.80,-21.13,5.95,8.10,,-45.25,14.27,19.59,32.75,32.10,,-87.42,-40.80,-27.53,-3.36,4.92,,,,,,,,-3.84,12.28,37.05,43.45,35.53,
300608,Beijing Si-Tech Information Technology Co. Ltd.,Information Technology,China,SZSE,310.22,8.33,-30.72,-31.05,-43.73,-20.55,-23.98,,-7.37,-5.33,,10.02,10.66,10.77,11.09,11.05,62.25,54.13,,0.84,22.67,2.56,4.71,5.70,6.14,,-25.70,-12.95,-6.77,5.78,6.64,,3.29,-8.21,-2.96,4.62,6.22,,-12.43,-17.53,-10.14,2.22,2.80,,,,,,,,8.44,6.30,6.47,17.62,16.89,
300609,Winner Technology Co. Inc.,Information Technology,China,SZSE,228.32,13.17,-23.33,-29.07,-18.37,-62.92,-71.12,,-28.14,-21.98,,16.57,17.19,16.80,16.61,16.36,59.64,64.66,2.00,1.90,77.59,9.37,15.96,17.57,19.29,,-111.78,-72.71,-61.43,-38.73,-25.48,,36.89,-5.60,1.36,8.70,12.34,,-537.19,-27.94,-18.46,-5.95,1.39,,,,,,,,-5.49,34.52,23.68,31.50,29.66,
300610,Yangzhou Chenhua New Material Co. Ltd.,Materials,China,SZSE,650.36,21.36,8.11,8.92,64.99,148.17,47.37,,35.35,8.05,,16.19,17.16,17.13,16.84,16.10,71.12,53.36,-0.26,1.64,32.47,21.72,14.87,15.28,10.69,,12.34,34.44,23.57,22.45,21.45,,10.23,18.29,17.83,13.93,13.50,,12.73,27.43,21.55,22.76,20.80,,,,,,,,11.44,11.56,10.16,20.40,19.00,
300611,Zhejiang Meili High Technology Co. Ltd.,Consumer Discretionary,China,SZSE,359.81,13.70,21.95,15.89,28.93,50.27,-31.32,,14.53,-7.23,,9.82,10.28,10.18,10.29,10.14,52.72,53.94,-2.00,0.36,21.26,16.53,14.43,17.86,19.36,,-51.50,-10.87,9.74,-15.84,-7.99,,-2.87,-0.60,5.21,4.43,8.34,,-45.12,10.53,3.50,-16.79,-7.27,,,,,,,,16.60,11.82,5.23,10.17,18.74,
300612,Shunya International Martech (Beijing) Co. Ltd.,Communication Services,China,SZSE,395.19,16.79,-37.35,-34.64,4.74,-15.07,-61.58,,-5.30,-16.61,,18.83,20.25,18.61,18.03,17.60,77.51,69.51,,,48.12,60.93,35.44,14.44,19.28,,-756.38,44.45,17.97,-11.58,15.40,,38.43,14.12,8.06,-2.55,3.96,,-134.01,-2.77,-22.55,-30.12,2.66,,,,,,,,7.94,-17.73,-17.17,4.53,16.02,
300613,Shanghai Fullhan Microelectronics Co. Ltd.,Information Technology,China,SZSE,2374.33,70.00,-18.22,-5.61,-18.19,286.19,133.14,,56.83,18.43,,65.10,68.48,73.18,78.39,74.69,72.23,64.73,-0.11,0.44,181.36,81.35,60.92,39.79,38.57,,293.13,497.18,291.10,28.53,36.63,,200.46,93.86,61.57,31.76,34.78,,315.01,111.07,88.30,26.61,38.19,,,,,,,,-14.86,-0.12,3.83,32.80,40.16,
300614,Henan BCCY Environmental Energy Co. Ltd,Utilities,China,SZSE,716.10,30.16,-37.00,-29.51,-54.94,,,,,,,30.03,35.49,38.41,40.59,,64.91,58.19,-7.54,0.23,-3.74,3.72,16.73,23.23,31.71,,-14.99,-6.16,9.99,20.61,33.69,,-13.17,-4.21,12.79,19.15,30.96,,-12.70,-5.17,5.66,15.73,20.44,,,,,,,,42.79,28.26,24.42,24.71,34.34,
300615,XDC Industries (Shenzhen) Limited,Information Technology,China,SZSE,299.33,10.67,-11.97,-13.67,-25.49,-52.60,-22.00,,-22.01,-4.84,,10.74,11.30,11.71,12.07,11.96,46.09,46.84,0.35,0.47,23.09,9.83,5.32,2.82,0.55,11.15,106.65,-37.53,-34.02,-46.15,-40.08,-22.71,11.66,-1.42,-4.95,-11.88,-11.16,2.25,25.51,-36.48,-23.66,-34.49,-30.02,-12.78,,,,,,,1.63,1.05,1.32,18.62,17.38,25.19
300616,Guangzhou Shangpin Home Collection Co. Ltd.,Consumer Discretionary,China,SZSE,655.95,22.40,-47.46,-50.15,-71.60,-70.65,-68.80,,-33.52,-20.76,,28.75,33.31,36.23,42.47,47.75,42.30,46.01,,0.67,12.22,0.34,3.23,12.67,21.11,,-26.31,-76.80,-59.59,-38.40,-21.24,,12.00,-10.37,-5.83,5.45,16.01,,-11.54,-58.80,-42.71,-18.89,-5.18,,,,,,,,0.74,-0.85,3.39,32.20,34.24,
300617,Jiangsu Ankura Smart Transmission Engineering Technology Co.Ltd,Industrials,China,XSEC,1240.27,50.55,,,,,,,,,,,,,,,42.94,42.94,-18.62,,52.35,59.16,36.03,19.99,15.26,,39.20,96.96,40.75,21.18,18.59,,45.03,58.99,35.89,19.69,17.48,,50.92,77.21,38.45,22.44,21.67,,,,,,,,187.01,77.30,44.75,47.12,39.23,
300618,Nanjing Hanrui Cobalt Co.Ltd.,Materials,China,SZSE,2582.51,56.36,-29.19,-27.33,-37.95,24.23,19.16,,7.49,3.56,,60.58,67.48,71.03,74.92,74.87,45.38,43.77,,0.76,93.00,56.36,16.06,42.39,28.19,,240.13,1806.60,-2.44,54.55,45.91,,148.48,152.83,1.98,50.64,39.19,,98.25,591.58,-2.14,58.37,55.50,,,,,,,,22.75,63.23,35.50,66.50,52.98,
300619,Foshan Golden Milky Way Intelligent Equipment Co. Ltd.,Industrials,China,SZSE,1042.16,79.43,-8.84,9.67,205.41,224.55,77.78,,48.00,12.18,,76.17,76.08,74.50,66.94,59.21,98.44,76.82,-1.55,0.05,93.51,38.48,21.45,31.48,32.08,27.54,33.61,5.29,-1.68,8.73,11.38,13.72,58.23,23.12,15.73,21.45,21.05,22.65,135.74,-14.94,-13.47,-6.98,1.53,7.22,,,,,,,50.04,13.48,11.81,26.57,23.91,32.27
300620,Advanced Fiber Resources (Zhuhai) Ltd.,Information Technology,China,SZSE,861.57,35.48,-30.58,-26.92,-8.78,60.42,51.78,,17.05,8.69,,32.52,37.90,39.65,39.13,37.34,57.68,48.27,0.40,0.56,35.84,30.72,32.16,30.51,29.42,,43.65,51.43,11.29,17.44,19.52,,31.03,30.34,27.48,26.30,25.71,,120.94,50.85,17.85,21.42,27.08,,,,,,,,9.95,64.54,47.98,49.26,48.59,
300621,ShenZhen WeiYe Decoration Group Co.LTD,Industrials,China,SZSE,251.56,8.17,-10.25,-13.74,-18.63,-17.24,-40.66,,-6.11,-9.90,,9.34,9.35,9.35,9.49,9.39,49.76,54.43,-1.83,0.33,115.19,100.76,61.14,44.39,27.78,,70.08,62.23,26.34,26.85,23.02,,63.01,36.22,29.70,25.29,13.88,,-45.02,-35.24,-18.81,-7.76,-3.15,,,,,,,,-28.22,-5.83,-0.35,12.57,16.36,
300622,Doctorglasses Chain Co.Ltd.,Health Care,China,SZSE,644.51,25.61,13.40,15.76,23.23,146.48,85.48,,35.04,13.14,,21.18,21.21,21.20,21.12,20.89,49.20,42.17,-0.37,1.95,35.22,16.40,16.17,16.36,13.71,,60.03,23.12,20.05,16.87,13.20,,29.79,11.21,11.20,12.85,11.83,,37.02,23.29,16.91,20.19,15.82,,,,,,,,7.96,7.57,9.28,21.71,15.54,
300623,Jiangsu JieJie Microelectronics Co.Ltd.,Information Technology,China,SZSE,2394.14,21.96,-29.77,-23.55,-34.44,176.55,127.48,,40.32,17.84,,23.15,25.56,27.14,28.41,28.73,45.98,44.28,-0.02,0.57,75.37,62.18,48.86,39.83,34.06,26.40,85.45,65.63,47.86,33.63,29.80,21.92,80.16,66.71,47.84,36.16,32.64,24.90,75.34,61.88,44.23,33.68,30.47,23.48,,,,,,,31.92,19.74,34.30,46.63,36.22,29.90
300624,Wondershare Technology Group Co. Ltd.,Information Technology,China,XSEC,558.08,29.03,-47.32,-43.03,-48.92,-3.94,,,-1.33,,,33.59,38.42,40.44,42.34,43.89,59.38,52.78,0.18,,5.39,20.95,23.51,22.82,24.18,25.77,-75.88,-27.18,-19.71,-9.44,-6.59,17.18,6.45,22.07,23.96,22.32,23.66,25.70,-77.77,-43.18,-30.42,-15.20,-7.32,33.05,,,,,,,-25.09,-7.69,-5.41,18.85,18.17,22.76
300625,Guangdong PAK Corporation Co. Ltd.,Industrials,China,SZSE,486.02,11.89,-17.10,-17.86,-19.79,-2.01,-54.25,,-0.68,-14.46,,12.23,13.02,13.41,13.93,14.16,31.90,33.59,,5.89,15.66,4.01,3.65,7.38,5.20,,-8.51,-11.73,16.59,-8.02,-3.41,,1.54,-6.56,-0.45,1.62,3.30,,-88.77,-67.22,-47.32,-36.06,-23.43,,,,,,,,-7.18,-0.19,2.50,24.85,26.91,
300626,Huarui Electrical Appliance Co.Ltd.,Industrials,China,SZSE,242.68,9.11,-9.31,-10.29,-2.54,5.78,-44.50,,1.89,-11.10,,8.88,9.30,9.67,9.72,9.51,49.57,39.19,,0.33,34.78,14.23,4.98,7.41,3.01,,190.01,33.26,6.12,4.01,2.81,,59.57,22.57,8.68,7.13,3.97,,256.63,31.57,-1.73,1.15,8.85,,,,,,,,8.12,8.08,7.19,18.27,17.66,
300627,Shanghai Huace Navigation Technology Ltd,Information Technology,China,SZSE,2765.81,35.09,7.70,24.38,63.94,277.96,169.78,,55.71,21.93,,27.20,27.95,28.41,28.31,27.12,53.65,50.78,-4.79,0.85,35.02,28.90,25.97,31.61,30.50,,24.55,29.90,43.39,33.83,35.66,,35.73,26.97,26.06,31.24,32.32,,49.45,45.68,40.93,23.58,37.87,,,,,,,,110.50,51.76,33.88,46.30,48.22,
300628,Yealink Network Technology Co. Ltd.,Information Technology,China,SZSE,9748.22,73.00,-9.39,-7.26,-23.13,98.27,210.60,,25.60,25.41,,75.54,77.34,77.73,79.84,79.36,40.03,38.81,0.00,1.10,33.76,21.66,26.61,31.87,33.47,,23.93,14.66,25.02,30.74,38.41,,24.32,17.29,26.29,31.12,35.51,,26.38,14.38,23.81,30.18,40.36,,,,,,,,23.18,20.77,20.26,50.99,61.36,
300629,Guangdong Kingstrong Technology Co. Ltd.,Industrials,China,SZSE,551.82,20.45,-6.64,-0.99,26.09,17.29,-15.31,,5.45,-3.27,,19.18,20.09,20.74,21.04,20.11,62.36,49.15,0.00,0.49,13.17,36.42,19.47,8.03,5.33,,203.15,133.81,214.56,31.09,21.89,,66.88,96.07,52.30,22.53,16.17,,93.14,92.43,127.98,29.33,25.68,,,,,,,,49.74,91.96,23.24,26.94,23.70,
