Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
2931,Euglena Co. Ltd.,Consumer Staples,Japan,TSE,732.56,898.00,26.48,31.86,-12.98,-15.04,-23.38,,-5.27,-5.18,,849.06,806.15,817.78,843.42,851.18,40.19,43.75,-12.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,STI Foods HoldingsInc.,Consumer Staples,Japan,TSE,97.00,2336.00,-18.32,-3.27,-42.86,,,,,,,2162.67,2275.11,2587.54,2885.51,3147.91,40.26,38.80,,2.35,13.88,12.79,13.75,,,,31.43,80.13,36.40,,,,17.48,23.07,20.88,,,,33.41,56.02,29.93,,,,,,,,,,63.11,89.04,63.60,,,
2933,Kibun Foods Inc.,Consumer Staples,Japan,TSE,164.79,1000.00,4.62,6.71,-27.33,,,,,,,1044.03,1017.95,1058.27,1105.64,1179.59,28.44,32.51,-19.37,1.50,-0.65,-1.50,-1.32,,,,4.81,17.62,13.66,,,,-5.66,-1.60,-1.42,,,,-26.41,38.95,58.80,,,,,,,,,,69.17,117.68,38.47,,,
2934,J Frontier Co.Ltd.,Consumer Discretionary,Japan,TSE,76.98,2472.00,17.60,45.41,,,,,,,,2310.94,2211.60,2383.86,,,81.27,83.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,Nitcho Corporation,Industrials,Japan,TSE,20.89,2548.00,4.04,2.21,,,,,,,,2417.98,2426.63,,,,20.85,21.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,Good Life CompanyInc.,Real Estate,Japan,TSE,18.40,606.00,-19.52,-20.37,-35.05,16.46,,,5.19,,,663.21,716.83,769.02,804.51,833.33,57.39,72.54,,,56.47,27.19,35.72,25.61,,,89.59,-14.19,-6.03,4.58,,,34.46,4.09,6.76,14.39,,,79.34,-22.36,-14.32,-1.75,,,,,,,,,12.15,6.85,11.94,32.78,,
2974,DAIEISANGYO Co.Ltd.,Consumer Discretionary,Japan,FKSE,24.10,1016.00,17.59,12.76,-16.63,-13.18,,,-4.58,,,894.57,941.56,1006.64,1020.09,1003.56,34.94,33.48,-0.24,1.97,9.86,2.46,4.46,,,,-21.66,-32.02,-8.21,,,,1.51,-6.41,0.66,,,,-18.05,-36.17,-4.17,,,,,,,,,,7.21,8.27,17.96,,,
2975,Star Mica Holdings Co. Ltd.,Real Estate,Japan,TSE,175.71,1455.00,10.96,2.76,27.78,-8.27,10.89,589.91,-2.83,2.09,21.28,1470.24,1415.97,1416.38,1394.79,1348.74,46.04,53.96,16.88,2.68,-6.75,7.11,6.81,11.96,14.96,11.24,30.62,8.72,3.75,5.64,12.30,8.72,24.77,8.77,2.47,6.19,11.26,9.42,38.92,8.97,3.70,7.44,17.60,12.50,,,,,,,8.64,6.83,7.28,8.73,8.92,7.22
2976,Nippon Grande Co.Ltd.,Real Estate,Japan,SPSE,6.57,700.00,-4.18,-5.84,-2.20,-53.57,,,-22.47,,,740.48,746.78,737.23,747.51,745.27,37.59,29.49,-3.75,1.43,8.14,1.63,-2.44,-2.57,,,115.94,-32.60,-23.97,-4.24,,,6.46,-10.19,-5.56,1.09,,,0.00,-27.81,-15.38,-0.95,,,,,,,,,8.39,8.38,14.53,14.55,,
2978,tsukuruba inc.,Communication Services,Japan,TSE,48.38,603.00,-44.11,-15.78,-36.12,,,,,,,612.50,680.63,779.73,862.23,835.40,68.89,65.80,,,-5.47,3.53,45.15,,,,137.75,323.67,-9.48,,,,5.95,9.20,42.26,,,,11.83,594.26,6.32,,,,,,,,,,-18.16,-19.22,33.80,,,
2980,SRE Holdings Corporation,Real Estate,Japan,TSE,297.00,2547.00,-64.92,-51.49,-62.76,,,,,,,2628.67,3752.25,4869.89,5327.95,5440.16,74.42,90.63,-2.45,,84.93,87.75,67.35,,,,31.69,36.51,48.28,,,,38.00,28.39,23.86,,,,33.73,37.33,51.02,,,,,,,,,,22.59,16.72,48.78,,,
2981,Landix Inc.,Communication Services,Japan,TSE,47.37,2321.00,-17.86,-3.06,22.93,,,,,,,2226.04,2347.55,2464.34,2432.75,2335.72,62.62,57.95,-0.05,2.37,35.60,17.32,20.00,,,,119.05,21.14,19.53,,,,59.02,17.32,16.59,,,,118.41,17.82,17.95,,,,,,,,,,17.16,12.35,20.96,,,
2982,A.D.Works Group Co.Ltd.,Real Estate,Japan,TSE,50.85,150.00,2.04,4.17,-1.60,,,,,,,148.13,147.52,150.70,151.92,153.78,15.49,17.14,,2.33,11.17,,,,,,8.63,,,,,,12.79,,,,,,-11.36,,,,,,,,,,,,12.20,,,,,
2983,Arr Planner Co. Ltd.,Consumer Discretionary,Japan,TSE,44.88,1158.00,-51.90,-48.65,94.62,,,,,,,1323.66,1575.73,1568.41,1389.47,1256.48,84.85,73.44,,,27.46,20.94,19.03,,,,142.81,48.53,25.83,,,,33.51,17.61,16.17,,,,175.07,48.73,31.41,,,,,,,,,,71.28,42.19,37.45,,,
2984,Yamaichi Uniheim Real Estate Co.Ltd,Real Estate,Japan,TSE,40.07,790.00,,,,,,,,,,,,,,,18.06,18.06,,,27.64,16.49,7.30,,,,51.56,14.82,42.28,,,,33.98,13.26,18.88,,,,99.50,12.40,47.82,,,,,,,,,,27.55,21.34,21.74,,,
2986,La Holdings Co. Ltd.,Real Estate,Japan,TSE,92.11,2473.00,23.16,14.28,94.22,330.17,352.95,1207.53,62.35,35.23,29.28,2214.78,2164.27,2134.22,1998.22,1891.64,48.84,45.99,,5.34,6.69,12.15,23.88,25.36,27.33,,186.21,18.71,39.03,55.75,49.25,,97.42,19.84,33.40,37.06,38.48,,201.38,19.19,46.43,61.92,51.49,,,,,,,,70.52,27.75,32.28,33.22,32.39,
2987,TASUKI Corporation,Real Estate,Japan,TSE,69.51,820.00,-37.12,-20.39,-2.91,,,,,,,804.94,919.99,990.55,960.96,955.06,61.87,55.02,-0.80,3.17,30.78,34.00,43.39,,,,116.06,71.57,93.01,,,,58.33,39.95,60.37,,,,140.61,89.55,121.56,,,,,,,,,,43.86,113.63,85.88,,,
2991,LANDNET Inc.,Real Estate,Japan,TSE,39.79,1858.00,-10.57,-3.86,,,,,,,,1883.40,1945.00,2023.54,,,60.86,37.53,,1.39,15.07,16.84,,,,,38.86,4.11,,,,,21.54,13.96,,,,,25.59,-1.76,,,,,,,,,,,54.09,32.89,,,,
2993,Choei Inc.,Real Estate,Japan,TSE,53.29,1653.00,6.50,7.81,,,,,,,,1642.03,,,,,18.09,16.24,-19.90,6.35,5.53,1.14,,,,,11.08,3.12,,,,,9.21,1.40,,,,,59.06,25.93,,,,,,,,,,,40.84,25.59,,,,
2997,STORAGE-OH Co.Ltd.,Industrials,Japan,TSE,7.18,539.00,,,,,,,,,,,,,,,73.25,73.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,CREAL Inc.,Information Technology,Japan,TSE,40.18,1110.00,,,,,,,,,,,,,,,93.85,93.85,,,48.17,67.40,,,,,66.49,8.01,,,,,33.28,23.80,,,,,244.00,6.38,,,,,,,,,,,20.44,82.90,,,,
2999,Home Position Co. Ltd.,Consumer Discretionary,Japan,TSE,19.67,479.00,,,,,,,,,,,,,,,43.76,43.76,,,34.45,,,,,,-634.56,,,,,,98.92,,,,,,-350.90,,,,,,,,,,,,15.18,,,,,
3001,Katakura Industries Co.Ltd.,Industrials,Japan,TSE,492.51,2054.00,-16.67,-12.03,38.11,57.36,67.77,235.60,16.25,10.89,12.86,2193.31,2233.95,2152.03,2022.66,1932.97,36.81,29.94,,0.97,-5.08,-7.57,-5.30,-4.32,-2.35,-2.36,-22.21,4.36,22.24,14.11,31.80,2.52,-6.63,-5.84,-3.40,-3.03,-1.85,-2.71,72.52,69.11,56.87,23.98,51.69,10.83,,,,,,,8.86,2.31,4.86,2.79,1.99,4.29
3002,Gunze Limited,Consumer Discretionary,Japan,TSE,470.99,3780.00,-2.98,-3.58,-16.16,-17.60,5.06,139.66,-6.23,0.99,9.12,3744.70,3831.00,3934.70,4059.22,4115.73,21.40,21.52,3.20,3.70,0.54,-5.87,-4.04,-1.86,-1.80,-0.94,4.41,-14.95,-9.99,3.01,6.77,16.90,-0.97,-6.24,-2.75,0.06,1.65,1.04,36.89,-18.15,-10.41,-1.07,-1.27,17.80,,,,,,,-0.36,2.66,1.24,0.95,-0.39,0.40
3003,Hulic Co. Ltd.,Real Estate,Japan,TSE,5705.30,1039.00,-3.07,2.86,-15.87,25.02,9.54,239.34,7.70,1.84,12.98,1064.03,1070.93,1089.61,1129.81,1150.82,27.11,27.16,,3.85,31.63,11.86,15.85,15.68,11.19,19.59,13.83,13.84,14.86,16.49,17.96,19.16,11.10,14.09,16.46,17.20,18.83,19.39,9.34,8.76,12.00,14.79,17.61,22.24,,,,,,,37.02,22.17,13.85,12.22,16.48,20.86
3004,Shinyei Kaisha,Consumer Staples,Japan,TSE,24.46,836.00,-16.40,-15.13,-31.48,5.69,-46.34,-18.68,1.85,-11.69,-2.04,884.33,890.12,917.46,954.88,1018.53,46.12,40.21,-5.54,,1.13,-4.32,-4.11,-3.77,-2.17,-2.07,-7.32,41.62,52.90,-6.88,4.21,4.08,-1.74,-6.31,-5.32,-5.77,-3.04,-3.09,-5.20,-16.33,6.18,28.55,5.63,15.32,,,,,,,28.05,46.43,6.87,-1.51,-3.90,0.96
3010,Polaris Holdings Co. Ltd.,Consumer Discretionary,Japan,TSE,65.44,99.00,35.62,33.78,2.06,-35.71,-63.60,-58.75,-13.65,-18.28,-8.47,82.30,78.51,79.80,81.67,87.32,45.03,36.53,-33.23,,24.94,-17.48,-9.95,-6.72,-5.33,-4.51,-18.13,171.28,54.96,118.09,58.50,18.07,27.76,-14.28,-8.43,-4.09,-3.07,-2.91,-12.95,209.45,-14.83,107.98,46.71,2.41,,,,,,,-123.13,-45.29,-38.57,-34.80,-21.77,-23.67
3011,Banners Co. Ltd.,Consumer Discretionary,Japan,TSE,13.33,116.00,-1.74,-0.92,-2.54,-3.73,-37.08,10.60,-1.25,-8.84,1.01,117.34,117.71,118.67,119.00,119.10,18.39,17.21,1.85,2.59,10.63,-0.37,-1.86,-1.43,-0.45,5.58,295.45,106.01,-2.20,-1.00,4.25,6.02,12.26,-0.62,-1.46,-1.68,0.11,5.53,422.22,-23.83,40.35,-3.44,0.10,1.54,,,,,,,3.48,-0.02,-3.69,-3.55,-2.46,-1.52
3020,Applied Co. Ltd.,Consumer Discretionary,Japan,TSE,45.07,2310.00,-28.15,-19.71,-16.02,68.44,36.65,504.03,18.91,6.44,19.68,2350.56,2551.31,2610.97,2621.69,2671.45,32.39,34.89,,3.68,10.80,16.81,13.20,7.77,7.37,5.62,-0.29,9.23,20.09,13.39,37.94,27.96,-6.96,1.23,4.75,4.41,6.53,2.63,-3.57,14.64,9.34,17.32,50.73,22.32,,,,,,,-4.90,10.41,12.57,15.09,15.65,8.95
3021,Pacific Net Co.Ltd.,Consumer Discretionary,Japan,TSE,49.96,1359.00,6.59,20.97,-53.07,57.59,194.58,818.53,16.31,24.09,24.80,1251.35,1217.39,1355.22,1629.92,1855.10,52.23,47.77,-0.80,2.65,5.42,9.82,9.65,3.47,2.96,5.03,-55.34,-8.98,3.32,82.38,5.94,10.45,-8.51,2.75,4.75,3.20,0.78,3.38,-57.86,-14.96,2.87,103.42,2.00,19.23,,,,,,,5.88,14.47,10.45,6.60,4.03,3.81
3023,Rasa Corporation,Industrials,Japan,TSE,79.65,949.00,0.71,0.40,11.46,31.76,19.02,248.86,9.59,3.54,13.29,982.81,976.75,964.66,953.52,945.32,17.19,18.74,,5.27,17.22,3.49,-0.43,0.93,1.60,2.50,16.48,11.20,7.64,11.79,10.48,8.40,7.98,3.65,2.00,3.70,4.91,4.51,30.44,7.28,7.02,14.44,13.17,15.47,,,,,,,8.73,8.06,7.68,8.95,7.70,7.76
3024,Create Corporation,Industrials,Japan,TSE,18.30,645.00,8.76,10.40,0.44,-8.62,23.18,48.00,-2.95,4.25,3.99,606.39,602.91,602.96,607.89,611.56,14.13,15.05,,1.86,6.40,-0.74,-0.59,1.03,1.55,2.44,-433.33,9.30,-4.50,2.13,1.11,6.79,10.53,2.49,1.37,1.55,2.01,2.48,-268.22,3.20,-9.64,10.35,3.34,50.60,,,,,,,4.94,2.48,2.52,3.30,2.67,2.95
3028,Alpen Co.Ltd.,Consumer Discretionary,Japan,TSE,584.12,2086.00,-1.16,-0.55,-28.60,40.19,14.75,63.04,11.87,2.79,5.00,2003.01,2043.70,2204.18,2436.84,2485.21,34.76,25.63,,2.40,7.01,1.08,0.80,0.84,1.42,2.08,264.97,215.16,70.19,36.51,12.51,3.73,13.40,4.80,2.31,0.94,1.34,1.49,63270.59,239.44,75.91,36.63,12.35,9.97,,,,,,,10.48,3.26,1.28,0.97,-0.29,1.01
3030,Hub Co. Ltd.,Consumer Discretionary,Japan,TSE,47.94,528.00,-22.47,-10.05,-25.63,-56.76,-46.01,101.69,-24.30,-11.58,7.26,545.61,571.58,612.55,630.22,645.89,37.41,36.43,,,-37.31,-55.38,-40.78,-25.15,-17.42,-9.89,-24.38,29.10,14.47,9.20,8.74,7.76,-38.53,-56.29,-41.61,-25.84,-17.75,-10.14,-105.20,-44.84,-35.42,-22.02,-13.06,-6.30,,,,,,,85.55,-22.81,-15.61,-5.96,-1.09,3.23
3031,RACCOON HOLDINGS Inc.,Consumer Discretionary,Japan,TSE,234.96,1476.00,5.20,9.54,-37.14,135.16,127.07,2353.06,32.84,17.80,37.66,1357.21,1337.15,1395.82,1539.41,1730.62,65.41,62.26,1.57,1.36,9.74,17.36,17.13,15.21,12.84,-6.22,-5.85,26.29,27.05,21.75,18.86,23.18,6.38,20.02,18.57,14.77,12.42,10.23,-55.75,-11.40,-2.25,6.78,8.42,12.50,,,,,,,3.08,19.96,32.22,24.29,21.59,17.90
3032,Golf Do Co. Ltd.,Consumer Discretionary,Japan,NSE,7.06,390.00,-7.70,0.26,-18.55,33.01,-22.69,162.92,9.93,-5.01,10.13,387.47,393.85,405.92,420.70,433.95,33.39,29.14,,1.28,8.83,8.31,5.44,2.89,4.30,3.55,5.60,107.32,138.76,18.02,41.10,5.99,8.97,12.34,9.83,4.69,5.02,4.51,64.49,144.41,117.70,22.89,37.05,8.22,,,,,,,48.72,50.23,25.56,-0.27,3.89,4.02
3034,Qol Holdings Co. Ltd.,Consumer Staples,Japan,TSE,374.48,1408.00,1.74,4.50,-7.64,-7.46,-11.40,107.99,-2.54,-2.39,7.59,1224.17,1269.83,1336.16,1381.85,1397.22,35.50,36.50,-0.74,1.99,2.70,0.24,4.71,4.79,5.49,9.64,33.82,12.18,11.81,7.49,12.79,11.54,9.77,4.79,9.05,6.54,7.47,10.51,63.12,16.17,11.99,4.75,14.29,13.41,,,,,,,70.26,65.37,6.87,5.35,36.04,8.46
3035,ktk Inc.,Industrials,Japan,TSE,14.30,367.00,0.55,5.46,-14.06,13.41,15.15,90.84,4.27,2.86,6.67,334.43,340.88,367.45,383.39,398.59,31.61,27.72,,3.81,3.76,1.74,0.58,0.12,-0.66,,40.88,25.16,21.46,18.59,26.17,,5.73,3.51,1.92,1.24,0.50,,42.92,24.16,24.16,27.98,46.49,,,,,,,,9.36,5.57,5.14,6.61,5.71,
3036,ALCONIX Corporation,Industrials,Japan,TSE,278.26,1282.00,-2.54,-5.77,-9.80,2.95,41.59,354.23,0.97,7.19,16.32,1356.00,1341.80,1407.15,1439.14,1452.40,37.28,32.25,-16.20,4.06,-27.30,-17.97,-15.33,-5.00,-3.57,-3.39,96.00,45.91,20.76,21.46,13.35,8.92,38.74,17.63,10.29,12.22,11.41,9.24,162.48,44.07,23.26,19.48,11.49,11.85,,,,,,,40.31,24.20,20.04,16.79,15.03,14.59
3038,Kobe Bussan Co. Ltd.,Consumer Staples,Japan,TSE,5632.50,3575.00,-19.75,-7.26,-3.25,164.06,468.35,6271.00,38.06,41.50,51.43,3418.60,3578.77,3677.13,3753.40,3634.57,38.75,37.74,-0.21,0.56,6.22,9.93,10.66,8.64,7.80,9.16,16.60,19.37,20.30,18.19,26.83,22.23,-4.59,-4.34,2.73,2.67,4.27,16.51,30.21,27.48,23.65,33.85,35.57,27.29,,,,,,,31.70,33.96,33.45,36.21,22.80,19.02
3040,Soliton Systems K.K.,Information Technology,Japan,TSE,169.01,1265.00,-8.72,-8.85,-18.48,22.86,12.57,1103.75,7.08,2.39,28.21,1396.24,1374.41,1377.36,1404.97,1455.99,38.18,41.03,,1.19,5.66,5.74,4.44,1.68,,,26.89,46.82,18.80,13.46,,,3.68,8.48,4.57,4.28,,,26.23,68.42,78.53,23.03,,,,,,,,,23.79,14.34,13.55,11.39,,
3041,Beauty Kadan Co. Ltd.,Consumer Discretionary,Japan,TSE,8.65,296.00,17.22,15.88,15.43,1.15,5.58,69.74,0.38,1.09,5.43,270.11,265.39,264.13,264.11,263.97,18.89,17.32,,2.08,0.07,-4.58,-1.64,-1.48,-3.14,2.64,-82.91,19.21,-44.39,-26.75,-4.40,-17.42,4.11,-12.10,-12.08,-6.37,-5.17,-0.24,-136.49,302.49,1.70,1.55,7.44,-4.25,,,,,,,33.68,-14.04,-10.05,-4.51,-3.24,-2.38
3042,SecuAvail Inc.,Information Technology,Japan,TSE,16.04,289.00,-2.36,7.84,-13.99,-31.76,-24.60,151.65,-11.92,-5.49,9.66,292.13,286.44,284.31,288.12,295.44,65.82,74.14,,,-20.25,-10.32,-0.41,,,,-381.82,9.19,28.33,,,,-24.80,-9.66,-4.26,,,,-341.30,40.79,62.22,,,,,,,,,,1.74,24.98,20.36,,,
3045,Kawasaki & Co. Ltd.,Consumer Discretionary,Japan,TSE,22.77,1468.00,23.06,24.40,15.13,56.13,93.41,299.59,15.95,14.09,14.84,1340.96,1292.34,1271.90,1300.11,1288.44,23.65,19.74,,3.92,-17.29,-10.84,-7.35,-6.10,-5.72,-5.07,-14.90,18.92,14.86,9.00,7.59,4.51,-20.36,-10.76,-8.44,-6.26,-5.43,-5.15,-15.35,19.02,9.59,5.78,-1.07,1.19,,,,,,,3.96,4.54,3.63,2.15,1.83,2.56
3046,JINS HOLDINGS Inc.,Consumer Discretionary,Japan,TSE,603.15,3580.00,-48.80,-47.68,-52.33,-40.86,-39.84,140.85,-16.01,-9.65,9.18,4845.05,5513.50,5962.13,6255.82,6547.88,33.02,38.84,,1.03,6.04,1.61,5.21,6.71,8.48,15.93,-9.71,-17.52,-5.78,6.73,7.86,16.64,7.95,3.19,6.74,7.86,9.80,16.78,95.14,-7.76,2.06,10.70,14.90,23.97,,,,,,,15.80,-5.71,0.22,5.68,6.62,22.22
3047,Truck-One Co. Ltd.,Consumer Discretionary,Japan,FKSE,4.40,254.00,-3.21,0.20,-2.69,4.97,28.53,55.85,1.62,5.14,4.53,247.96,255.99,257.95,259.48,259.13,27.78,32.99,,1.97,26.52,14.20,12.26,9.54,6.42,3.62,138.89,63.94,30.16,16.54,88.95,5.16,21.23,17.59,12.07,7.38,5.15,1.93,200.00,26.67,16.18,16.61,14.96,-2.29,,,,,,,10.52,1.90,3.17,3.63,3.40,2.92
3048,Bic Camera Inc.,Consumer Discretionary,Japan,TSE,1465.78,1174.00,22.53,17.29,5.87,11.53,9.06,238.01,3.69,1.75,12.94,1098.64,1059.99,1046.14,1056.45,1066.70,21.32,21.30,1.28,1.28,-1.63,-3.41,-0.40,1.37,0.07,3.14,50.98,-10.89,-12.35,-3.71,-0.64,-0.89,3.27,-1.01,0.35,2.51,1.65,4.28,60.75,-21.03,-20.02,-6.07,-1.66,-0.32,,,,,,,0.94,0.89,1.70,5.55,8.00,7.05
3050,DCM Holdings Co. Ltd.,Consumer Discretionary,Japan,TSE,1053.51,1027.00,-2.06,-3.68,-3.19,3.14,22.44,154.81,1.03,4.13,9.79,1056.56,1067.11,1076.30,1079.26,1074.83,18.99,19.37,,3.21,-5.61,0.84,-0.08,0.06,0.46,0.06,1.30,21.29,13.41,9.32,9.14,4.39,-4.49,1.90,0.67,0.83,1.81,1.32,1.16,16.82,15.38,10.15,11.08,8.76,,,,,,,2.50,10.14,9.09,6.39,6.66,5.70
3053,Pepper Food Service Co. Ltd.,Consumer Discretionary,Japan,TSE,109.81,386.00,6.93,8.12,-6.99,-77.05,-81.90,399.71,-38.67,-28.93,17.43,374.97,370.63,375.27,377.57,380.51,37.57,31.25,-14.83,,37.54,53.56,54.98,,,26.53,-102.77,-80.26,-56.26,,,-4.40,7.67,35.55,42.05,,,25.22,-944.94,53.77,67.33,,,16.70,,,,,,,-87.70,-65.32,-43.52,,,21.60
3054,HYPER Inc.,Information Technology,Japan,TSE,31.02,443.00,-15.54,-10.17,-16.64,0.66,58.45,378.80,0.22,9.63,16.93,459.39,477.24,495.75,504.98,512.37,19.69,24.41,,2.03,-3.82,-9.62,-2.49,1.30,-0.67,4.52,-81.99,-70.02,-47.83,-23.98,-30.15,0.61,-3.03,-6.98,-2.75,2.05,0.19,4.93,-129.12,-60.17,-33.84,-12.61,-23.97,2.27,,,,,,,9.73,10.44,12.21,7.80,7.72,8.03
3055,Hokuyaku Takeyama HoldingsInc.,Health Care,Japan,SPSE,106.38,653.00,-2.77,0.32,-8.32,-6.96,8.87,36.40,-2.37,1.71,3.15,652.66,668.57,681.21,692.57,702.49,14.56,13.54,3.41,2.60,3.71,1.08,1.84,1.66,2.28,2.07,43.76,-16.08,-5.02,0.32,2.67,1.59,4.96,-1.45,1.06,1.60,2.44,2.28,87.94,17.15,10.13,23.20,13.00,9.12,,,,,,,2.31,3.15,3.56,3.99,2.88,3.54
3057,Zetton Inc.,Consumer Discretionary,Japan,NSE,39.76,854.00,-6.15,-6.77,17.31,-6.46,-1.57,123.93,-2.19,-0.32,8.38,793.96,831.75,830.51,821.41,805.76,22.81,24.00,,,-2.06,-32.98,-21.98,-14.16,-9.94,-3.33,-30.30,58.79,36.50,39.92,26.47,12.70,0.20,-32.70,-21.59,-13.17,-9.05,-2.84,-146.52,29.88,40.46,5.66,21.37,17.01,,,,,,,1708.11,39.19,42.47,38.98,8.09,10.81
3058,Sanyodo Holdings Inc,Consumer Discretionary,Japan,TSE,49.52,942.00,3.40,2.73,2.28,-0.53,-5.89,8.74,-0.18,-1.21,0.84,933.13,927.51,925.96,924.29,923.46,9.56,10.06,,,-9.73,-2.82,-2.59,-3.15,-3.51,-3.75,-99.22,-81.86,-46.69,-54.59,-49.44,-38.39,-11.55,-4.10,-2.86,-2.87,-3.40,-3.77,-247.06,-54.08,-3.71,32.24,16.57,7.95,,,,,,,-8.47,-1.32,-11.99,-1.45,0.15,1.23
3059,Hiraki Co.Ltd.,Consumer Discretionary,Japan,TSE,35.65,1014.00,-0.52,-1.09,2.15,18.88,21.21,147.49,5.91,3.92,9.47,1026.96,1026.41,1023.66,1020.97,1022.26,6.76,6.33,,1.97,-4.78,-2.33,-3.40,-3.52,-2.24,-3.48,-25.16,25.80,-5.32,-3.23,2.31,-0.45,-1.19,1.21,-1.34,-1.20,-0.58,-1.33,-16.79,20.11,-5.49,-2.39,11.03,3.08,,,,,,,4.52,6.46,5.64,7.08,6.31,6.50
3063,j-Group Holdings Corp.,Consumer Discretionary,Japan,TSE,38.85,555.00,0.54,0.00,2.21,-25.40,-37.21,54.54,-9.27,-8.88,4.44,550.63,552.18,549.48,547.25,542.10,12.40,11.41,,,-29.81,-42.47,-32.15,-20.01,-14.13,-6.80,22.36,355.49,233.28,103.57,61.11,23.98,-29.36,-48.39,-37.07,-23.66,-17.13,-9.22,-74.40,86.00,114.50,48.63,55.01,17.90,,,,,,,-261.36,-49.72,-34.95,-21.91,-18.40,-11.07
3064,MonotaRO Co. Ltd.,Industrials,Japan,TSE,7950.88,2217.00,7.29,8.44,-14.05,81.40,152.02,2041.29,21.87,20.28,35.81,2218.15,2160.41,2234.00,2285.85,2333.64,39.50,46.20,0.00,0.55,20.59,20.13,20.09,22.19,22.85,23.91,23.06,23.42,20.50,20.51,27.84,28.21,20.92,20.70,19.06,19.81,22.67,24.05,27.46,26.41,22.64,22.48,31.77,31.35,,,,,,,26.30,24.89,23.57,27.30,30.44,30.75
3065,Life Foods Co. Ltd.,Consumer Discretionary,Japan,TSE,44.91,1700.00,2.10,1.25,-3.68,-5.32,-4.84,109.11,-1.80,-0.99,7.65,1658.64,1659.11,1659.36,1674.08,1671.46,13.11,10.22,,,-5.54,-18.83,-12.87,-7.63,-5.14,-3.03,6.50,281.45,99.54,26.80,19.28,14.65,-6.79,-19.66,-13.02,-8.02,-5.58,-3.51,-103.54,192.77,-5.46,-21.71,-13.75,-11.16,,,,,,,3.59,-23.03,-16.21,-9.63,-5.85,-3.42
3066,JB Eleven Co. Ltd.,Consumer Discretionary,Japan,NSE,39.43,703.00,2.48,-0.85,-6.89,-14.27,-0.42,344.20,-4.98,-0.08,16.06,704.46,704.09,713.50,722.98,727.82,10.36,10.31,-3.52,,2.02,-9.44,-5.70,-1.68,-0.09,,50.00,59.33,2.94,-2.26,2.37,,0.86,-10.79,-6.57,-2.06,-0.45,,-176.94,89.16,102.06,49.33,38.75,,,,,,,,68.57,7.44,11.18,0.76,1.49,
3067,Tokyo Ichiban Foods Co. Ltd.,Consumer Discretionary,Japan,TSE,37.58,588.00,1.03,-1.01,-0.51,-2.50,4.37,232.77,-0.84,0.86,12.76,594.06,592.50,592.35,592.47,591.48,10.34,9.74,,,13.66,-1.10,1.63,3.24,3.59,4.11,111.63,160.68,113.44,131.40,21.00,28.48,10.97,-3.89,-1.97,2.42,0.80,2.54,-102.76,-58.56,-41.52,-4.14,-30.17,-18.95,,,,,,,1.21,-18.53,-11.36,-6.42,-2.84,3.00
3068,WDI Corporation,Consumer Discretionary,Japan,TSE,82.75,1825.00,2.38,4.23,15.07,8.15,32.71,296.22,2.64,5.82,14.74,1786.20,1778.66,1760.37,1727.76,1699.54,11.96,12.29,-0.03,0.71,21.29,-19.87,-13.64,-6.72,-2.97,1.77,-41.18,43.58,-20.83,-10.74,-0.91,4.58,18.17,-20.52,-14.12,-6.55,-2.87,1.23,-56.97,7.96,22.54,17.33,26.35,22.67,,,,,,,17.15,53.27,16.66,12.69,14.56,14.48
