Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
,,,South Korea,KOSDAQ,,,,15.79,16.28,84.25,-60.05,,22.57,,,1021.26,961.23,985.80,1020.47,992.03,91.98,92.81,,,-14.69,-6.19,-9.78,-10.26,0.74,-4.74,193.63,26.24,14.60,-5.17,-7.86,-5.85,-0.25,-1.90,0.72,-8.55,19.33,-3.28,-161.87,12.86,-27.54,11.71,-6.19,-2.79,,,,,,,31.93,-7.00,-8.55,-12.57,-5.96,-1.69
,,,South Korea,KOSDAQ,,,,12.24,-39.43,-46.39,,,-18.75,,,1393.65,1331.93,1442.17,1578.60,1637.86,56.75,62.98,-9.64,,-17.67,-27.07,-11.77,-0.71,1.88,,-52.33,36.30,13.43,3.42,20.06,,-15.62,-27.39,-14.30,-0.99,8.31,,-78.84,106.08,30.04,8.46,34.18,,,,,,,,102.98,-45.69,-33.54,-4.12,5.46,
,,,South Korea,KOSDAQ,,,,-9.61,-35.94,-2.63,119.08,,-0.88,,,4327.95,4466.20,5341.31,5488.06,5662.24,75.48,60.19,-0.96,,-13.05,9.56,16.68,,,,-87.39,-35.50,-43.07,,,,-17.97,8.04,16.05,,,,-93.56,-75.95,-59.77,,,,,,,,,,37.65,31.43,17.28,,,
,,,South Korea,KOSDAQ,,,,-22.54,-16.06,-7.82,121.75,324.20,-2.67,,15.53,8229.70,8424.76,8546.46,8521.21,8453.78,28.97,28.58,-0.41,4.32,32.64,18.33,22.58,18.71,19.22,14.71,77.60,9.29,26.00,25.47,23.94,28.11,30.73,9.38,14.65,14.58,17.12,16.58,97.60,7.13,43.18,19.62,19.20,21.72,,,,,,,93.53,29.82,36.19,19.57,9.51,10.45
,,,South Korea,KOSE,,,,-12.14,-20.08,-28.28,40.38,88.53,-10.48,,6.54,17730.00,17672.67,17857.50,18503.20,18986.50,38.13,44.48,0.04,2.10,-8.00,-12.82,-7.07,-2.18,-0.77,1.32,24.35,-58.09,-46.35,-20.32,4.48,-0.61,20.61,-32.64,-27.80,-6.26,4.38,2.04,127.68,-50.56,-37.14,-16.36,1.26,-3.78,,,,,,,6.66,2.65,5.38,6.52,6.10,4.99
,,,South Korea,KOSDAQ,,,,-20.49,-32.63,13.67,,,4.36,,,7289.80,7411.93,7620.15,7999.60,8241.03,35.50,39.96,1.22,1.53,11.45,12.17,,12.17,,,6.94,29.77,,-5.11,,,14.64,10.90,,11.98,,,2.04,64.80,,-3.09,,,,,,,,,4.87,439.01,,35.77,,
,,,South Korea,KOSDAQ,,,,-10.59,-23.63,63.54,66.35,640.24,17.80,,22.14,20855.00,20943.67,21300.75,22080.40,23100.00,27.77,32.28,,0.91,6.28,11.00,14.02,13.92,14.81,14.00,-23.47,-4.08,4.68,6.14,13.19,10.25,3.80,9.76,13.76,13.90,15.48,14.38,-9.98,-5.45,2.36,4.37,13.23,9.55,,,,,,,10.80,11.74,13.21,14.03,14.70,13.37
,,,South Korea,KOSE,,,,-10.48,-17.93,9.27,-15.69,256.92,3.00,,13.55,105506.00,107183.33,108065.00,110774.00,113065.00,30.91,31.44,-3.71,1.46,12.59,7.04,7.62,3.96,4.91,-1.78,21.64,7.96,6.79,-4.13,16.60,-5.97,7.28,3.06,6.10,-0.15,5.72,-6.05,-62.88,74.63,-28.37,-16.56,66.26,-1.37,,,,,,,3.45,11.70,8.35,0.35,9.08,0.81
,,,South Korea,KOSE,,,,-26.44,-19.81,26.44,-6.28,-82.29,8.13,,-15.88,12932.50,13448.33,13773.75,13822.80,13727.17,23.26,23.75,-0.03,8.29,-2.33,-0.46,8.43,14.35,3.62,-6.94,51.54,-8.31,17.64,19.14,-15.34,8.85,22.51,14.10,23.81,16.48,23.99,-5.70,163.69,39.92,16.56,16.88,-9.41,-2.63,,,,,,,22.24,15.35,15.52,17.01,58.87,10.42
,,,South Korea,KOSDAQ,,,,-48.57,-22.05,11.55,37.83,-13.58,3.71,,-1.45,3273.90,3649.07,3955.53,3910.18,3852.90,61.02,49.06,-14.10,,56.75,13.74,12.36,-9.99,-1.98,-10.49,-204.14,4.39,26.66,3.45,-7.40,7.25,413.43,720.51,128.25,0.65,17.87,-0.70,186.32,154.80,23.05,89.22,8.32,60.65,,,,,,,-35.80,-17.39,-10.19,-4.08,6.88,-1.59
,,,South Korea,KOSDAQ,,,,-19.59,-32.78,-7.34,11.15,111.04,-2.51,,7.75,12337.60,12800.90,13021.11,13621.31,14107.82,54.50,44.09,-0.06,0.34,3.40,-5.04,-1.03,-1.58,-3.33,-5.41,-60.64,-71.41,-61.94,-41.35,-41.29,-36.45,-0.85,-2.87,6.04,-2.03,-2.52,-4.95,884.13,66.87,222.42,6.86,8.54,1.03,,,,,,,16.97,8.89,3.85,1.12,0.32,3.18
,,,South Korea,KOSDAQ,,,,-9.34,-4.16,149.46,-5.49,75.47,35.59,,5.78,5715.15,5683.57,5671.52,5739.34,5792.62,47.96,52.91,,1.81,28.55,9.16,1.42,-0.27,9.31,12.48,72.06,18.27,47.64,-6.52,11.40,-1.97,72.72,17.99,45.01,-0.23,15.68,18.33,381.85,32.76,36.26,0.87,6.22,1.38,,,,,,,4.31,1.83,1.90,0.87,2.05,2.00
,,,South Korea,KOSDAQ,,,,-50.43,-57.39,229.91,193.69,453.62,48.81,,18.64,23211.50,26287.00,29435.00,32671.60,36007.67,85.23,98.53,,0.74,61.79,54.62,28.47,-2.47,1.86,2.21,39.90,162.74,33.97,-5.96,10.57,1.79,43.12,41.65,4.52,-1.70,3.87,-0.72,-84.92,-41.09,-33.35,-45.01,-23.64,-21.36,,,,,,,-1.27,-1.73,-1.15,1.78,2.82,3.42
,,,South Korea,KOSDAQ,,,,-24.46,-34.03,-10.86,-0.07,367.51,-3.76,,16.66,4881.30,4965.47,5081.23,5311.74,5481.68,24.99,25.05,,3.57,-33.81,,83.36,36.84,10.57,6.79,-48.11,,241.36,29.65,1.42,14.16,-45.00,,107.05,24.85,1.63,13.41,-49.73,,295.69,26.73,1.58,15.10,,,,,,,6.20,14.31,9.83,5.84,7.95,16.40
,,,South Korea,KOSE,,,,-31.93,-38.15,-15.21,-6.08,,-5.35,,,37291.50,38293.67,38722.00,39919.80,41418.50,38.97,37.19,-0.17,4.12,35.83,13.57,13.57,12.09,2.27,4.85,51.14,11.71,9.04,8.41,5.77,13.49,38.64,12.19,11.86,8.83,3.04,6.67,55.94,19.08,13.42,17.97,21.16,16.39,,,,,,,128.98,-28.10,-24.75,-30.24,-30.15,-26.61
,,,South Korea,KOSE,,,,-8.40,-23.45,234.25,10.27,-55.53,49.46,,-7.78,19929.00,19911.00,20691.00,21032.00,20711.33,52.54,50.38,-14.82,,23.03,-15.11,-8.57,-4.16,-6.43,2.88,-697.74,-2.63,10.80,8.28,1.00,5.22,79.36,-16.52,-9.97,-5.13,-6.87,4.12,-146.30,11.93,-1.85,23.74,26.67,6.07,,,,,,,-67.77,-50.09,-34.08,-18.52,-6.88,-13.65
,,,South Korea,KOSE,,,,-32.89,-36.17,,,,,,,36567.50,39155.00,42197.50,43674.60,43957.83,48.12,51.93,-18.46,,-17.41,-34.34,,,,,-30.60,-53.51,,,,,-4.78,-31.45,,,,,-38.72,-57.21,,,,,,,,,,,0.14,86.61,,,,
,,,South Korea,KOSE,,,,-26.44,-31.79,-29.37,-34.02,,-10.93,,,46791.00,49594.67,53195.50,54730.00,56405.33,37.48,31.72,-15.81,1.71,-5.18,10.20,8.92,32.01,,,-1.97,10.96,11.93,33.52,,,-5.18,10.20,8.92,32.01,,,11.72,6.66,12.65,20.77,,,,,,,,,-115.87,-72.73,-64.24,-47.01,,
,,,South Korea,KOSDAQ,,,,-44.88,-16.12,-58.22,-60.69,-86.95,-25.23,,-18.41,2172.05,2554.03,2542.05,2556.38,2510.42,87.41,75.84,-46.37,,66.73,1.76,-0.40,-10.46,-14.98,-16.18,9.49,-9.95,-13.51,19.23,4.00,-4.84,50.03,-2.88,-3.72,-12.31,-16.27,-16.21,89.04,64.15,21.26,120.08,7.74,8.35,,,,,,,523.55,87.17,34.27,5.39,7.48,-5.51
,,,South Korea,KOSDAQ,,,,-29.24,-40.99,-19.97,72.99,,-7.15,,,3992.00,4049.40,4171.25,4396.16,4563.25,40.42,39.74,-1.00,,19.36,152.15,86.26,54.89,,,,,,,,,11.77,163.52,85.82,50.34,,,159.90,125.27,59.85,29.58,,,,,,,,,10.59,-7.82,33.69,45.84,,
,,,South Korea,KOSDAQ,,,,10.63,-12.19,,,,,,,12191.50,12246.33,12106.60,12896.68,13534.40,43.03,44.66,-1.36,,11.34,8.76,,,,,-24.55,-8.67,,,,,-9.62,1.72,,,,,-33.48,-11.80,,,,,,,,,,,4.05,89.78,,,,
,,,South Korea,KOSDAQ,,,,-45.27,-43.01,-49.77,-37.14,83.84,-20.49,,6.27,4254.45,4659.77,4710.02,4862.52,5050.03,41.43,37.76,,,7.89,11.35,21.00,36.08,24.32,5.10,-122.93,-62.86,5.76,-17.14,13.80,-18.40,31.93,39.52,22.20,33.22,17.93,19.46,-30.19,-42.08,-8.92,10.03,31.59,-8.81,,,,,,,-18.73,-16.20,-16.76,12.37,4.79,6.87
,,,South Korea,KOSDAQ,,,,-9.86,-12.33,39.56,44.11,,11.74,,,2330.90,2289.70,2339.68,2339.92,2239.83,64.31,57.87,-5.18,,24.11,1.29,4.14,4.68,7.75,,-149.09,24.85,-27.34,-17.59,-12.87,,219.10,-9.98,-13.02,25.22,-3.67,,-144.64,53.92,-25.66,-21.99,-9.29,,,,,,,,12.39,5.52,4.66,8.67,1.85,
,,,South Korea,KOSDAQ,,,,-47.13,-31.21,,,,,,,22972.50,25069.67,25484.75,25769.40,24872.67,58.72,46.80,1.07,,43.38,34.81,,,,,56.46,27.92,,,,,36.51,24.21,,,,,39.86,26.56,,,,,,,,,,,10.87,8.20,,,,
,,,South Korea,KOSE,,,,-67.25,-82.62,112.94,-91.25,,19.01,,,7168.50,9685.40,11230.65,13718.76,14910.90,81.62,100.72,-167.47,,-31.03,-27.01,-24.04,-23.66,-19.75,-11.28,98.56,42.48,-12.34,36.84,-7.24,-4.42,-141.05,-45.38,-21.69,-38.30,-35.33,-25.82,-33.54,116.25,-16.36,6.59,4.59,3.79,,,,,,,-34.03,43.35,17.79,-14.60,-14.93,-7.22
,,,South Korea,KOSE,,,,0.26,2.70,10.93,,,3.52,,,6326.60,6199.47,6170.80,6120.92,6158.20,12.58,15.63,,6.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,South Korea,KOSDAQ,,,,-32.21,-47.00,-31.49,-48.86,-42.44,-11.83,,-5.37,3521.65,3770.57,3991.55,4276.40,4538.08,49.01,44.97,20.43,,1142.05,215.87,27.09,48.28,18.68,13.89,1259.20,63.01,110.78,-3.94,-16.18,4.26,47.65,8.66,-37.59,-3.28,41.07,21.75,-152.69,399.05,15.10,83.86,-3.35,22.01,,,,,,,-46.70,23.39,4.95,7.03,-0.86,2.44
,,,South Korea,KOSDAQ,,,,-21.38,-17.20,2357.89,1527.18,,190.47,,,25259.50,26228.00,28421.25,29259.00,29304.67,54.12,51.44,0.00,,-16.11,,,,,12.66,-53.42,,,,,25.79,-47.65,,,,,13.48,181.05,,,,,10.45,,,,,,,14.84,,,,,19.92
,,,South Korea,XKON,,,,-18.27,-75.54,,,,,,,1969.85,1992.80,2094.10,2723.56,3413.03,65.69,65.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,South Korea,KOSDAQ,,,,-59.06,-76.92,-19.03,-49.03,-71.61,-6.79,,-11.82,281.96,331.50,378.88,442.80,511.76,51.49,50.40,-0.58,,-3.22,17.51,67.79,,-0.20,15.34,-1894.28,54.39,8.09,,-20.24,-1.77,-11.38,32.16,115.90,,-4.83,36.74,-43.01,28.47,-5.80,,25.78,-5.78,,,,,,,-3.36,3.22,16.06,,36.10,17.43
,,,South Korea,KOSE,,,,-28.20,-46.18,-41.05,-4.52,102.37,-16.14,,7.30,2323.45,2318.93,2349.95,2520.38,2706.37,50.35,44.91,0.00,,9.27,34.82,24.50,-5.02,6.40,,92.71,54.87,32.97,-28.93,58.41,,-22.30,34.61,15.22,-19.85,-5.95,,-10.76,51.19,18.23,-26.89,80.54,,,,,,,,-5.62,-11.23,-2.73,34.90,-1.79,
,,,South Korea,KOSDAQ,,,,-25.00,-46.40,-49.11,-69.10,-81.50,-20.14,,-15.51,1260.70,1347.40,1458.17,1612.64,1747.82,65.15,84.40,-22.58,,25.32,8.39,,,-6.57,1.14,-103.27,492.20,,,-36.23,-3.51,64.53,-2.02,,,14.09,-3.66,-238.94,409.14,,,6.16,38.81,,,,,,,38.21,12.12,,,31.21,14.33
,,,South Korea,KOSE,,,,-6.35,-16.04,-8.82,-14.48,35.37,-3.03,,3.07,47616.00,47566.33,49285.50,50618.80,50980.00,25.22,24.91,0.48,4.89,31.18,5.74,3.63,5.21,-4.09,-3.10,-89.30,-81.36,-40.82,-1.65,-36.92,-30.95,-13.53,-16.41,-2.50,-8.02,-9.61,-6.69,118.55,74.71,19.05,37.78,18.14,6.28,,,,,,,10.75,6.87,1.68,3.28,1.99,2.89
,,,South Korea,KOSDAQ,,,,-33.05,-37.79,37.39,23.79,35.39,11.16,,3.07,4728.75,4850.27,5124.90,5233.54,5236.00,60.23,53.08,,1.79,14.84,0.49,15.56,23.86,13.81,11.52,415.53,51.29,43.64,52.72,38.02,23.65,63.31,19.08,24.56,28.01,31.37,15.81,-4210.72,34.69,-20.93,13.61,1.09,6.39,,,,,,,5.49,1.55,3.89,9.65,5.97,3.94
,,,South Korea,KOSE,,,,-30.48,-39.43,5.97,-0.21,92.36,1.95,,6.75,11135.00,11228.00,11789.50,12309.60,12639.67,39.63,41.74,,2.30,7.74,-0.51,-6.59,-0.95,1.70,2.32,452.43,82.75,10.70,12.87,3.09,10.05,86.95,31.78,7.02,6.08,2.66,5.14,591.85,286.35,23.57,78.69,-0.66,11.36,,,,,,,10.11,3.14,2.07,3.59,2.78,4.55
,,,South Korea,KOSDAQ,,,,-5.95,-32.59,,,,,,,5381.10,5089.27,5089.15,5370.32,5656.63,59.87,78.20,0.20,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,South Korea,XKON,,,,-10.75,-22.31,58.64,-13.30,,16.61,,,6404.60,6313.40,6416.55,6845.80,6686.90,98.66,80.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,South Korea,KOSDAQ,,,,-7.10,-39.96,3.63,292.41,,1.19,,,17121.50,16763.00,17291.50,18713.20,19698.33,54.72,62.56,3.16,2.09,29.73,43.61,54.64,69.03,45.92,,-31.94,2.90,33.43,42.45,27.55,,25.41,41.57,48.46,60.62,40.72,,-47.66,-6.25,21.76,32.70,22.24,,,,,,,,-9.84,12.35,16.89,11.76,33.41,
,,,South Korea,KOSDAQ,,,,-13.50,100.64,146.43,,,35.03,,,6890.97,7067.26,7029.79,6268.19,5763.17,118.11,97.34,,,17.51,12.94,3.73,1.51,,,66.72,548.57,58.18,3.53,,,-76.61,-67.34,-52.59,-40.68,,,-22.89,185.20,67.64,-0.34,,,,,,,,,-12.10,-14.06,-9.20,8.06,,
,,,South Korea,KOSDAQ,,,,-6.66,-17.47,116.53,32.05,52.27,29.34,,4.29,2844.30,2799.60,3045.03,3179.70,3164.37,71.55,62.72,-27.31,1.83,17.47,11.70,11.86,6.78,5.04,7.68,782.96,20.29,61.81,13.55,5.42,6.64,50.08,10.72,19.18,5.55,3.94,6.48,-170.15,130.81,-28.99,0.28,-2.76,-11.33,,,,,,,30.39,10.08,5.64,0.27,1.29,1.99
,,,South Korea,KOSDAQ,,,,-30.54,62.40,252.23,303.93,1075.62,52.09,,27.91,83321.00,88932.18,94514.33,91293.43,85940.84,79.01,73.05,-2.57,0.60,76.79,46.35,30.98,54.57,,32.88,35.86,23.99,12.95,65.91,,34.02,82.97,45.51,28.86,51.96,,33.26,876.93,236.12,82.83,93.73,,77.24,,,,,,,65.61,39.77,43.75,30.06,,23.96
,,,South Korea,KOSDAQ,,,,-47.64,-3.90,,,,,,,47969.50,54998.67,66849.00,72687.40,,95.32,71.19,-0.12,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,South Korea,KOSDAQ,,,,6.77,122.20,759.78,,,104.73,,,109890.00,110930.50,112735.13,104878.40,95187.67,61.14,64.43,-0.17,0.19,73.81,55.29,,,,,110.03,76.14,,,,,80.10,61.29,,,,,114.94,71.01,,,,,,,,,,,24.41,21.98,,,,
,,,South Korea,KOSDAQ,,,,-29.42,-58.88,87.79,58.19,314.77,23.35,,15.27,4613.95,5050.30,5229.57,5740.22,5836.08,56.12,47.65,,3.88,7.27,6.74,8.15,7.57,3.67,5.98,5.16,19.42,52.31,14.37,0.71,7.49,1.96,4.06,11.03,4.62,1.95,3.50,6.89,16.57,40.75,14.30,1.74,5.89,,,,,,,7.81,7.86,6.02,4.78,5.21,7.07
,,,South Korea,KOSDAQ,,,,-21.25,-41.11,19.27,,,6.05,,,3717.85,3721.43,3690.05,3885.72,4064.95,63.40,64.19,-0.10,,-3.52,25.46,60.74,129.81,,,207.93,35.39,32.16,37.12,,,-56.60,31.42,54.13,111.36,,,98.75,45.20,39.57,39.83,,,,,,,,,-56.60,-3.77,-7.05,81.55,,
,,,South Korea,KOSDAQ,,,,-32.35,-30.83,-4.07,18.51,-87.38,-1.37,,-18.68,11605.80,12132.20,13118.40,13070.72,12840.93,61.88,50.57,-1.63,,112.38,19.32,-5.27,-8.20,-6.76,1.23,-181.72,152.64,-18.06,46.61,1.17,9.75,176.92,42.85,47.27,12.11,4.59,9.26,-216.46,153.57,-33.72,54.45,6.96,29.49,,,,,,,49.85,38.64,23.12,3.74,1.33,1.89
,,,South Korea,KOSDAQ,,,,,,,,,,,,16339.00,,,,,81.39,81.39,-42.18,,15.63,-0.68,7.15,27.77,,,-100.72,-92.63,-76.38,-41.60,,,-24.19,-17.12,-0.35,15.38,,,-97.36,-80.29,-53.89,-14.54,,,,,,,,,1.69,74.19,13.16,22.53,,
,,,South Korea,KOSE,,,,-57.48,-77.30,-76.60,-68.55,-95.92,-38.35,,-27.35,2058.25,2405.43,2877.32,3394.98,3580.22,50.54,56.37,-50.55,,34.63,25.59,22.38,43.90,36.22,24.69,6379.26,354.51,53.85,11.23,15.19,1.81,-96.24,-74.66,-17.85,6.23,71.69,-25.01,-122.29,221.49,-10.45,-19.07,-19.65,-15.74,,,,,,,98.14,43.76,46.40,52.53,46.60,15.01
,,,South Korea,KOSDAQ,,,,-11.54,-25.57,-31.45,-47.77,-59.86,-11.82,,-8.71,1401.20,1368.40,1372.30,1395.52,1420.03,43.80,54.50,,,24.92,-1.03,4.03,-7.16,4.82,-12.09,-167.03,3.47,53.82,-13.03,17.72,-14.46,130.16,-14.64,-0.80,-10.11,3.41,25.71,-135.95,90.62,7.83,-9.39,20.08,-14.31,,,,,,,7.39,-1.37,-1.07,-0.63,4.93,12.92
,,,South Korea,KOSDAQ,,,,-27.45,-21.65,-9.37,-58.49,,-3.23,,,6304.75,6634.83,6770.57,6891.18,6882.12,43.20,41.53,,1.12,-9.29,-16.27,-19.84,-3.27,,,-211.18,-1.25,-41.51,-23.34,,,-51.74,-33.99,-42.12,-21.95,,,-128.57,-58.23,-63.67,-41.91,,,,,,,,,-1.91,-2.77,-0.25,20.59,,
,,,South Korea,KOSDAQ,,,,-29.94,-60.03,61.74,0.10,22.72,17.37,,2.07,2402.05,2426.53,2411.18,2838.08,2889.40,74.40,77.62,,,22.90,6.65,5.18,1.35,2.51,2.95,42.97,60.62,33.39,244.63,-1.89,8.30,22.64,9.40,6.05,1.86,3.43,-1.00,-15.51,82.63,25.34,11.82,-17.50,45.24,,,,,,,4.64,6.72,6.38,18.62,26.78,10.17
,,,South Korea,KOSDAQ,,,,-13.84,59.34,139.34,127.50,181.63,33.73,,10.90,36641.50,34650.00,32202.25,30358.80,28440.67,53.12,55.03,-1.38,0.55,41.46,22.17,11.85,11.88,11.77,11.35,1696.52,157.33,20.59,17.48,16.19,24.99,92.85,49.72,10.87,15.85,13.83,19.06,3573.05,843.57,13.31,24.65,18.97,30.23,,,,,,,30.82,17.80,10.63,14.16,13.66,21.18
,,,South Korea,XKON,,,,-37.54,-31.37,22.00,,,6.85,,,7112.40,7656.40,8037.05,7992.84,7648.63,56.38,48.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,South Korea,KOSDAQ,,,,-29.85,-42.50,-48.93,-21.02,-7.90,-20.05,,-0.82,3398.10,3566.67,3799.15,4032.22,4203.02,36.92,40.80,,,27.68,10.70,-3.02,-0.90,-1.81,1.84,-65.06,-71.02,-2.35,-19.03,-16.93,-15.83,51.54,48.74,-5.90,7.78,-6.73,-4.79,23.91,-56.70,8.31,-15.44,10.97,1.57,,,,,,,4.50,7.45,0.98,9.72,5.09,5.75
,,,South Korea,KOSDAQ,,,,-22.04,-33.90,76.48,168.85,157.37,20.83,,9.90,6040.10,6131.40,6241.00,6483.20,6512.03,31.91,29.28,-0.13,3.75,38.66,-2.01,3.70,5.23,4.05,2.55,155.64,13.25,20.92,24.87,24.32,5.60,38.66,-2.01,3.70,5.23,4.05,2.57,265.38,89.42,82.40,62.94,42.15,19.35,,,,,,,41.91,23.16,19.29,17.80,15.72,12.47
,,,South Korea,KOSDAQ,,,,-21.24,29.67,1341.05,1100.00,,143.15,,,17276.50,17867.83,17674.25,16869.80,16321.58,50.44,43.25,-13.47,,4.83,,,,,,4.20,,,,,,16.09,,,,,,52.10,,,,,,,,,,,,289.24,,,,,
,,,South Korea,XKON,,,,-34.57,22.68,86.14,81.45,,22.99,,,5151.50,6128.27,7239.95,7158.52,6694.35,67.67,63.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,South Korea,KOSDAQ,,,,-34.97,-55.08,,,,,,,6364.00,6756.87,7123.15,7829.12,8448.60,44.88,51.37,-4.35,,-3.17,-0.40,3.34,3.05,4.60,6.39,-72.61,-49.79,-8.00,-10.53,-12.76,-2.15,-24.98,-7.54,0.82,1.37,2.45,13.98,-217.88,126.73,-13.46,43.58,12.87,16.03,,,,,,,36.28,33.69,149.19,22.62,22.96,27.60
,,,South Korea,KOSDAQ,,,,5.42,-8.33,162.68,92.87,192.10,37.94,,11.30,13484.30,12566.93,12268.45,11898.36,12322.47,88.18,90.62,-1.76,0.65,-1.62,-1.96,-0.70,-2.80,,-1.58,193.45,243.16,2.50,-7.49,,-9.56,9.81,0.96,-1.66,-2.86,,-3.39,313.25,94.05,11.33,-1.37,,-6.20,,,,,,,11.14,6.61,3.06,2.20,,6.28
,,,South Korea,KOSE,,,,-49.35,-55.23,10.93,-38.45,53.18,3.52,,4.35,1893.40,2064.33,2218.78,2351.46,2408.15,55.96,58.43,-16.80,,-13.65,-25.51,-23.21,-12.53,-3.66,0.66,44.85,103.09,140.94,39.15,12.59,19.94,-25.14,-32.99,-30.29,-27.42,-16.95,-8.83,-212.69,66.00,94.77,39.86,9.37,7.67,,,,,,,48.54,11.49,4.40,2.84,3.42,4.78
,,,South Korea,KOSDAQ,,,,-16.47,-19.86,40.45,40.12,169.78,11.98,,10.42,31482.00,31676.67,31220.75,31865.80,32698.83,42.28,45.24,1.97,0.54,7.23,4.15,7.04,9.48,11.17,12.25,-59.04,-33.97,-9.95,-10.42,9.42,3.73,-27.45,-10.75,4.04,1.40,8.27,8.50,-59.93,-36.61,-13.69,-5.62,8.90,3.97,,,,,,,3.60,9.50,13.35,14.96,17.05,15.48
,,,South Korea,KOSE,,,,-38.00,-24.45,-68.59,-34.71,9.82,-32.00,,0.94,3787.25,3780.70,3715.55,3760.08,3796.67,70.98,82.03,-4.20,,101.83,17.15,11.67,7.63,18.65,14.91,-69.29,-61.19,-35.22,-8.84,10.49,-1.10,656.37,209.26,34.31,1.15,14.49,36.93,38.73,-24.55,42.57,56.71,59.10,14.04,,,,,,,30.89,27.25,33.50,39.23,38.33,21.77
,,,South Korea,KOSDAQ,,,,-68.98,-77.00,-63.36,-32.15,,-28.42,,,24227.00,33745.33,42658.00,52067.60,61147.67,60.39,55.47,-82.71,,-11.01,-14.55,-9.54,,,,8.61,12.49,13.14,,,,-84.24,-67.20,-59.34,,,,59.16,28.49,24.56,,,,,,,,,,-3.53,-3.02,5.23,,,
,,,South Korea,KOSDAQ,,,,-33.22,-33.06,39.33,-5.76,135.88,11.68,,8.95,101946.00,105205.33,105421.00,107862.40,109045.67,38.99,42.57,0.13,1.16,20.22,37.59,9.95,4.90,3.76,9.78,102.66,231.36,69.91,29.74,4.70,17.46,66.38,68.41,29.70,18.53,4.45,11.16,236.68,143.72,48.76,30.31,8.02,15.30,,,,,,,18.65,11.11,8.87,8.73,8.31,10.81
,,,South Korea,KOSDAQ,,,,-16.05,-31.42,,,,,,,21581.00,22266.00,23425.75,24371.00,25049.83,43.88,42.01,-23.32,,3101.49,,,,,,109.92,78.30,56.31,,,,279.00,859.11,336.85,,,,51.42,78.01,-2.75,,,,,,,,,,-28.61,134.06,43.23,,,
,,,South Korea,XKON,,,,40.65,11.13,33.23,19.70,,10.03,,,4876.90,4870.80,4970.50,5043.74,4921.02,109.46,89.06,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,South Korea,KOSDAQ,,,,,900.00,-88.10,-90.49,,-95.19,,,16250.40,23763.27,25456.45,25960.56,26436.97,,,-68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,South Korea,KOSDAQ,,,,-19.42,-38.68,-52.38,-57.97,-79.77,-21.89,,-14.76,5083.50,5025.23,4937.43,5072.46,5302.62,48.57,51.61,,,55.92,69.64,55.02,29.69,16.02,8.95,-97.25,-67.08,-38.36,-32.47,-12.12,-22.21,-36.77,36.86,25.75,9.38,7.18,0.36,-136.48,-18.38,31.85,-16.23,51.98,6.46,,,,,,,24.11,38.05,2.34,0.18,10.22,7.55
,,,South Korea,KOSE,,,,-11.93,-24.01,,,,,,,6564.50,6464.13,6482.25,6584.52,6643.13,24.64,27.66,,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
